Date,Balance,trend,residual,quantile_10,fitted_growth
2021-05-25,18992.455767365394,17105.749940114056,1886.7058272513386,15264.435860489935,16842.183999580528
2021-05-26,18891.36247649413,17109.77455836429,1781.5879181298405,15267.775143839246,16846.30299913719
2021-05-27,19010.422031172613,17113.799176614528,1896.6228545580852,15271.114427188557,16850.42300605474
2021-05-28,19143.080801138323,17117.823794864762,2025.2570062735613,15274.453710537868,16854.544020579535
2021-05-29,18998.63253748257,17121.848413114996,1876.784124367572,15277.792993887178,16858.666042958
2021-05-30,18892.24300510221,17125.873031365234,1766.3699737369752,15281.132277236487,16862.789073436626
2021-05-31,18991.32012861576,17129.89764961547,1861.4224790002918,15284.4715605858,16866.91311226195
2021-06-01,18993.268932451767,17133.922267865702,1859.3466645860644,15287.810843935109,16871.03815968059
2021-06-02,19015.1994508877,17137.946886115937,1877.252564771763,15291.15012728442,16875.1642159392
2021-06-03,19030.333324293373,17141.97150436617,1888.3618199272023,15294.48941063373,16879.291281284513
2021-06-04,19113.824363587268,17145.99612261641,1967.828240970859,15297.828693983041,16883.419355963317
2021-06-05,19007.51909230494,17150.020740866643,1857.4983514382984,15301.167977332352,16887.548440222454
2021-06-06,18894.28544872632,17154.045359116877,1740.240089609444,15304.507260681661,16891.678534308834
2021-06-07,18991.54147898765,17158.069977367115,1833.4715016205337,15307.846544030974,16895.809638469425
2021-06-08,19124.455915071,17162.09459561735,1962.361319453652,15311.185827380283,16899.941752951254
2021-06-09,19319.68387971556,17166.119213867583,2153.564665847978,15314.525110729595,16904.074878001415
2021-06-10,19227.16777251614,17170.14383211782,2057.023940398318,15317.864394078904,16908.209013867046
2021-06-11,19185.93487878034,17174.168450368055,2011.7664284122839,15321.203677428215,16912.34416079537
2021-06-12,19088.23513502608,17178.19306861829,1910.0420664077901,15324.542960777526,16916.480319033646
2021-06-13,18996.13710218456,17182.217686868527,1813.9194153160315,15327.882244126837,16920.617488829208
2021-06-14,19338.75933051587,17186.24230511876,2152.5170253971082,15331.221527476147,16924.755670429447
2021-06-15,19378.68847947171,17190.266923368996,2188.421556102716,15334.560810825456,16928.89486408182
2021-06-16,19313.276959072133,17194.291541619234,2118.985417452899,15337.900094174769,16933.035070033835
2021-06-17,19236.282585883808,17198.316159869468,2037.96642601434,15341.239377524078,16937.17628853306
