Date,Balance,NetCDR,Stress_P85,Stress_P90,Stress_P95
2018-05-10,13334.359544681884,0.006745928826593124,False,False,False
2018-05-11,13244.40690424526,0.007237792438656884,True,False,False
2018-05-12,13148.546636099218,0.006548607130718928,False,False,False
2018-05-13,13062.441969839469,0.0,False,False,False
2018-05-14,13144.99352034597,8.013926375081416e-06,False,False,False
2018-05-15,13144.888177335695,0.0,False,False,False
2018-05-16,13154.2579327757,0.0,False,False,False
2018-05-17,13160.312069353193,0.0,False,False,False
2018-05-18,13289.37156799326,0.006648652471332066,False,False,False
2018-05-19,13201.01515487527,0.007089127334655891,True,False,False
2018-05-20,13107.431477495636,0.0002463763268524769,False,False,False
2018-05-21,13104.20211667374,0.0,False,False,False
2018-05-22,13170.850429332357,0.0,False,False,False
2018-05-23,13196.17834688226,0.0,False,False,False
2018-05-24,13630.941323818646,0.0,False,False,False
2018-05-25,13884.231882430617,0.007766410897487955,True,True,False
2018-05-26,13776.401232635655,0.007209417839171282,True,False,False
2018-05-27,13677.081399829513,0.0,False,False,False
2018-05-28,13817.63392291924,0.008919364545699315,True,True,True
2018-05-29,13694.389408801702,0.0,False,False,False
2018-05-30,13763.5916752439,0.0,False,False,False
2018-05-31,13843.45589535456,0.013697865563577485,True,True,True
2018-06-01,13653.830097564678,0.010339650188893537,True,True,True
2018-06-02,13512.654270617271,0.009300041156499633,True,True,True
2018-06-03,13386.986029766982,0.0,False,False,False
2018-06-04,13409.357252894624,0.0,False,False,False
2018-06-05,13443.152013376894,0.0,False,False,False
2018-06-06,13508.154118753358,0.0,False,False,False
2018-06-07,13563.970375126815,0.0002467320438849426,False,False,False
2018-06-08,13560.623708992967,0.009553801320351503,True,True,True
2018-06-09,13431.0682042972,0.008798901332686189,True,True,True
2018-06-10,13312.889560375012,0.0,False,False,False
2018-06-11,13362.06357461541,0.0,False,False,False
2018-06-12,13372.221565328928,0.0,False,False,False
2018-06-13,13441.845929757274,0.0016362102334691458,False,False,False
2018-06-14,13419.85224389029,0.004401003459436959,False,False,False
2018-06-15,13360.791427739796,0.004867440811425151,False,False,False
2018-06-16,13295.758566271476,0.00518669843006524,False,False,False
2018-06-17,13226.79747618927,0.0017413424871660374,False,False,False
2018-06-18,13203.76509177484,0.0034479830305834637,False,False,False
2018-06-19,13158.23873379859,0.004100914389786734,False,False,False
2018-06-20,13104.277923230906,0.003679033448530633,False,False,False
2018-06-21,13056.0668464325,0.0,False,False,False
2018-06-22,13079.80968260378,0.007312921791450728,True,False,False
2018-06-23,12984.15805734784,0.00706085750670776,True,False,False
2018-06-24,12892.478767460334,0.0,False,False,False
2018-06-25,13043.98755450258,0.0,False,False,False
2018-06-26,13064.405012516629,0.0,False,False,False
2018-06-27,13112.800561345632,0.0,False,False,False
2018-06-28,13218.065389865124,0.0,False,False,False
2018-06-29,13323.54054576646,0.001784551167690402,False,False,False
2018-06-30,13299.764005927742,0.017399320142485734,True,True,True
2018-07-01,13068.357154169096,4.5136501537989575e-05,False,False,False
2018-07-02,13067.767294246309,0.0008187342166592163,False,False,False
2018-07-03,13057.068266027169,0.0003640661235184602,False,False,False
2018-07-04,13052.31462979904,0.0,False,False,False
2018-07-05,13067.659902999989,0.0,False,False,False
2018-07-06,13090.195092406995,0.008216320018333525,True,True,False
2018-07-07,12982.64186042536,0.007916663687958415,True,True,False
2018-07-08,12879.862651035162,0.0009627318978952077,False,False,False
2018-07-09,12867.4627964205,0.0027211062214717824,False,False,False
2018-07-10,12832.449063350605,0.002249870706904114,False,False,False
2018-07-11,12803.57771210513,0.003349209578041898,False,False,False
2018-07-12,12760.695846998544,0.0,False,False,False
2018-07-13,12879.80574859068,0.007397742102630455,True,False,False
2018-07-14,12784.524267330627,0.006947718661821477,True,False,False
2018-07-15,12695.700989495985,0.0,False,False,False
2018-07-16,12697.760129084594,0.0013833000680965456,False,False,False
2018-07-17,12680.19531663336,0.0,False,False,False
2018-07-18,13009.832065937857,0.001426558615091454,False,False,False
2018-07-19,12991.2727779233,7.010355954008492e-05,False,False,False
2018-07-20,12990.36204345861,0.007927612441458691,True,True,False
2018-07-21,12887.379487703834,0.00552509871021063,False,False,False
2018-07-22,12816.175443918326,0.0,False,False,False
2018-07-23,12819.457074921464,0.0,False,False,False
2018-07-24,12831.170318674544,0.0,False,False,False
2018-07-25,12997.975748019931,0.0,False,False,False
2018-07-26,13084.285204519769,0.0,False,False,False
2018-07-27,13185.112938420429,0.005401235012385775,False,False,False
2018-07-28,13113.89704477517,0.008505428398317265,True,True,False
2018-07-29,13002.357732437931,0.0,False,False,False
2018-07-30,13080.549152037289,0.0,False,False,False
2018-07-31,13153.810819523193,0.00693794228013899,True,False,False
2018-08-01,13062.550439293473,0.002693634672093209,False,False,False
2018-08-02,13027.364700524226,0.0011058318342022733,False,False,False
2018-08-03,13012.958625922623,0.008053333422739369,True,True,False
2018-08-04,12908.160931291755,0.00763756230856452,True,True,False
2018-08-05,12809.574047890035,0.0,False,False,False
2018-08-06,12859.14013022506,0.00044994826945547934,False,False,False
2018-08-07,12853.35418237678,0.002719236345210337,False,False,False
2018-08-08,12818.4028745262,0.002511796894068372,False,False,False
2018-08-09,12786.205649999049,0.0,False,False,False
2018-08-10,12904.05923367798,0.00755533126568194,True,True,False
2018-08-11,12806.564791495564,0.007662878603631685,True,True,False
2018-08-12,12708.42964016879,0.0004386519030323065,False,False,False
2018-08-13,12702.85506332258,0.0,False,False,False
2018-08-14,13026.306958564332,0.0,False,False,False
2018-08-15,13055.205310774536,0.0,False,False,False
2018-08-16,13068.173599306068,0.0009524300581204803,False,False,False
2018-08-17,13055.727077965352,0.007887143607511195,True,True,False
2018-08-18,12952.754683600966,0.007353594948446209,True,False,False
2018-08-19,12857.505372191175,0.022041508421270232,True,True,True
2018-08-20,12574.106559253496,0.0,False,False,False
2018-08-21,12908.570371385737,0.00453131599994013,False,False,False
2018-08-22,12850.077559925525,0.0,False,False,False
2018-08-23,12864.401536422394,0.0,False,False,False
2018-08-24,13010.469007286072,0.006252035668575156,False,False,False
2018-08-25,12929.127090987628,0.006406394093768966,False,False,False
2018-08-26,12846.298007554336,0.0,False,False,False
2018-08-27,12925.899908772675,0.0,False,False,False
2018-08-28,13011.11126378338,0.0,False,False,False
2018-08-29,13027.004758425124,0.0,False,False,False
2018-08-30,13134.112012758402,0.0060654529527280334,False,False,False
2018-08-31,13054.447674269157,0.016124778165356228,True,True,True
2018-09-01,12843.947601450316,0.009357176236801316,True,True,True
2018-09-02,12723.764520167304,0.0,False,False,False
2018-09-03,12765.901954444049,0.00020837206486654824,False,False,False
2018-09-04,12763.241897093916,0.0,False,False,False
2018-09-05,12765.229071887386,0.0,False,False,False
2018-09-06,12773.730939056524,0.0,False,False,False
2018-09-07,12782.915755659753,0.0071021862380931805,True,False,False
2018-09-08,12692.1291072972,0.0009723563060588229,False,False,False
2018-09-09,12679.787835522407,0.006605897890464727,False,False,False
2018-09-10,12596.02645180819,0.007085566111210065,True,False,False
2018-09-11,12506.776473645352,0.0,False,False,False
2018-09-12,12572.821416429706,0.0020526206025668807,False,False,False
2018-09-13,12547.014184157948,0.0,False,False,False
2018-09-14,12551.059089750675,0.006360805831593917,False,False,False
2018-09-15,12471.224239899911,0.00544386595320453,False,False,False
2018-09-16,12403.332566865542,0.006707083063522298,False,False,False
2018-09-17,12320.142385075082,0.0,False,False,False
2018-09-18,12353.43922359563,0.0,False,False,False
2018-09-19,12496.657037690891,1.4161601433154497e-05,False,False,False
2018-09-20,12496.48006501468,0.0,False,False,False
2018-09-21,12535.084636324742,0.005418517490375359,False,False,False
2018-09-22,12467.16306097948,0.006750119565466442,False,False,False
2018-09-23,12383.008219675705,0.0,False,False,False
2018-09-24,12435.401698245125,0.0,False,False,False
2018-09-25,12942.38712584222,0.0,False,False,False
2018-09-26,13007.509105834704,0.0,False,False,False
2018-09-27,13085.941245561213,0.0,False,False,False
2018-09-28,13268.957681340344,0.008069710909228908,True,True,False
2018-09-29,13161.881028785136,0.006092411156169079,False,False,False
2018-09-30,13081.693437969196,0.004278934503910439,False,False,False
2018-10-01,13025.71772854789,0.002403289705618068,False,False,False
2018-10-02,12994.413155222584,0.0028928788991063156,False,False,False
2018-10-03,12956.821891599571,0.0005198889636006432,False,False,False
2018-10-04,12950.08578289479,0.0,False,False,False
2018-10-05,12963.89645223914,0.00812572524273931,True,True,False
2018-10-06,12858.55539159292,0.006981003281739145,True,False,False
2018-10-07,12768.789774205788,0.0,False,False,False
2018-10-08,12792.002117834863,0.0031388825995542838,False,False,False
2018-10-09,12751.849524973732,0.0028438905210948317,False,False,False
2018-10-10,12715.58466098323,0.0020920480779488618,False,False,False
2018-10-11,12688.983046533223,0.0027378475071107764,False,False,False
2018-10-12,12654.242545931502,0.007072219053119429,True,False,False
2018-10-13,12564.748970695371,0.00641762961563606,False,False,False
2018-10-14,12484.113065588004,0.0,False,False,False
2018-10-15,12489.610733281208,0.0015448907828555744,False,False,False
2018-10-16,12470.315648777909,0.0,False,False,False
2018-10-17,12582.613296571206,0.00010134137644828978,False,False,False
2018-10-18,12581.338157220414,0.0,False,False,False
2018-10-19,12585.872350493137,0.007499412792042547,True,False,False
2018-10-20,12491.485698388831,0.006709422151737127,False,False,False
2018-10-21,12407.675047535951,0.0,False,False,False
2018-10-22,12446.687185760724,0.00079699285447081,False,False,False
2018-10-23,12436.76726501184,0.0,False,False,False
2018-10-24,12483.419532601663,0.0,False,False,False
2018-10-25,13041.852379014432,0.0,False,False,False
2018-10-26,13152.10412425847,0.009172482767881702,True,True,True
2018-10-27,13031.466675817324,0.0067837347253625856,False,False,False
2018-10-28,12943.064662806177,0.0,False,False,False
2018-10-29,12976.586754098542,0.0,False,False,False
2018-10-30,13030.25233650218,0.0,False,False,False
2018-10-31,13101.19313722243,0.006716755649405261,False,False,False
2018-11-01,13013.19562420404,0.000812277601316175,False,False,False
2018-11-02,13002.625296876957,0.008564957165343744,True,True,False
2018-11-03,12891.25836817219,0.007113788044994851,True,False,False
2018-11-04,12799.552688507749,0.0,False,False,False
2018-11-05,12844.291007301135,0.007623103842291228,True,True,False
2018-11-06,12746.377643171872,0.0,False,False,False
2018-11-07,12767.3423232946,0.0026241000133108254,False,False,False
2018-11-08,12733.839540134097,0.0024930338958601903,False,False,False
2018-11-09,12702.093646536096,0.007492130684282437,True,False,False
2018-11-10,12606.927900972256,0.007644134259997842,True,True,False
2018-11-11,12510.558851491112,0.001975475240231937,False,False,False
2018-11-12,12485.844552238528,0.0010853038190059452,False,False,False
2018-11-13,12472.29361746247,0.0015919740096377627,False,False,False
2018-11-14,12452.4380501829,0.0,False,False,False
2018-11-15,12464.837081786742,0.0014039156175107363,False,False,False
2018-11-16,12447.337502337896,0.007243061683239199,True,False,False
2018-11-17,12357.180669016365,0.005866940821869737,False,False,False
2018-11-18,12284.681821306092,0.0,False,False,False
2018-11-19,12446.575325986574,0.0069832586864936605,True,False,False
2018-11-20,12359.65767072428,0.0,False,False,False
2018-11-21,12388.775002052083,0.0,False,False,False
2018-11-22,12803.431909489933,0.0,False,False,False
2018-11-23,12949.11953690538,0.008466138784361877,True,True,False
2018-11-24,12839.490493770649,0.005843838586072049,False,False,False
2018-11-25,12764.458583797646,0.0,False,False,False
2018-11-26,12857.960025458822,0.0,False,False,False
2018-11-27,12908.405026060114,0.0,False,False,False
2018-11-28,12992.021763559684,0.0,False,False,False
2018-11-29,13021.2072238336,0.0,False,False,False
2018-11-30,13157.72944815489,0.017093248070944627,True,True,True
2018-12-01,12932.821114647206,0.010519090815660707,True,True,True
2018-12-02,12796.779594839538,0.0,False,False,False
2018-12-03,12806.925780278254,0.0,False,False,False
2018-12-04,12816.446125919729,0.0,False,False,False
2018-12-05,12826.098058304511,0.0012083173557273397,False,False,False
2018-12-06,12810.6000614144,0.0,False,False,False
2018-12-07,12818.620658773154,0.008497251506062894,True,True,False
2018-12-08,12709.697615074743,0.0072053803151259106,True,False,False
2018-12-09,12618.119410067884,0.001048935128772743,False,False,False
2018-12-10,12604.883821359614,0.001257582129059478,False,False,False
2018-12-11,12589.032144727,0.003685588174320982,False,False,False
2018-12-12,12542.634156728249,0.002044173088971335,False,False,False
2018-12-13,12516.99484152025,0.0,False,False,False
2018-12-14,12689.657106227492,0.006476827326354182,False,False,False
2018-12-15,12607.468388319814,0.007225905906170332,True,False,False
2018-12-16,12516.3680080308,0.0,False,False,False
2018-12-17,12558.940599349457,0.0,False,False,False
2018-12-18,12974.748962922698,0.0,False,False,False
2018-12-19,12977.806107884506,0.0,False,False,False
2018-12-20,13058.484002988478,0.0,False,False,False
2018-12-21,13240.356734891891,0.005356220774447677,False,False,False
2018-12-22,13169.438461087366,0.00825750126731316,True,True,False
2018-12-23,13060.691806305134,0.0,False,False,False
2018-12-24,13186.904295727138,0.0071839906925372145,True,False,False
2018-12-25,13092.169698003254,0.0,False,False,False
2018-12-26,13092.746646873304,0.0,False,False,False
2018-12-27,13159.623862035842,0.0,False,False,False
2018-12-28,13263.6847853646,0.008381461164534273,True,True,False
2018-12-29,13152.515726437445,0.005527250138753569,False,False,False
2018-12-30,13079.818482063536,0.0,False,False,False
2018-12-31,13228.402059670992,0.01775699076370408,True,True,True
2019-01-01,12993.50544647885,0.0007407362730306508,False,False,False
2019-01-02,12983.880685680822,0.0005480589646360348,False,False,False
2019-01-03,12976.76475347527,7.410514796694796e-05,False,False,False
2019-01-04,12975.803108403084,0.008202067668212801,True,True,False
2019-01-05,12869.374693258556,0.008506148076504976,True,True,False
2019-01-06,12759.90588646567,0.0,False,False,False
2019-01-07,12892.072987523376,0.0015239169372025065,False,False,False
2019-01-08,12872.42653914204,0.0027114494758047475,False,False,False
2019-01-09,12837.523604950147,0.0027709874072713464,False,False,False
2019-01-10,12801.95098870028,0.001537735830778348,False,False,False
2019-01-11,12782.264969961088,0.008503297275492948,True,True,False
2019-01-12,12673.573571067387,0.007321707070435298,True,False,False
2019-01-13,12580.781377844423,0.0,False,False,False
2019-01-14,12589.887127110094,0.0,False,False,False
2019-01-15,12598.85044432916,0.001048742144432014,False,False,False
2019-01-16,12585.637498896796,0.0007817758999081675,False,False,False
2019-01-17,12575.798350815176,0.0,False,False,False
2019-01-18,12757.520634286564,0.006019769215750802,False,False,False
2019-01-19,12680.72330430298,0.007108070719566007,True,False,False
2019-01-20,12590.587826280746,0.007870357545850434,True,True,False
2019-01-21,12491.495398375484,0.0,False,False,False
2019-01-22,12624.153572885774,0.0,False,False,False
2019-01-23,12625.821048553287,0.0,False,False,False
2019-01-24,13053.511183418756,0.0,False,False,False
2019-01-25,13378.222771375202,0.007382045805434483,True,False,False
2019-01-26,13279.464118081603,0.008792986233285328,True,True,True
2019-01-27,13162.697972905906,0.0,False,False,False
2019-01-28,13365.989088302833,0.0,False,False,False
2019-01-29,13475.764629144564,0.0,False,False,False
2019-01-30,13561.851093584692,0.0,False,False,False
2019-01-31,13712.204835195487,0.028854231543950698,True,True,True
2019-02-01,13316.549701902675,0.011290972986097303,True,True,True
2019-02-02,13166.192898950472,0.01900661590712408,True,True,True
2019-02-03,12915.948127561016,0.0,False,False,False
2019-02-04,13670.985371051394,0.005289428959453176,False,False,False
2019-02-05,13598.673665125494,0.005395537113258042,False,False,False
2019-02-06,13525.301516674226,0.0,False,False,False
2019-02-07,13526.522294032027,0.005256226401495733,False,False,False
2019-02-08,13455.423830429714,0.007029173431103362,True,False,False
2019-02-09,13360.843322736622,0.006978136759548193,True,False,False
2019-02-10,13267.60953080767,0.003581039324881373,False,False,False
2019-02-11,13220.097699330676,0.004866978938645535,False,False,False
2019-02-12,13155.755762261197,0.0046970472145417995,False,False,False
2019-02-13,13093.962556302877,0.0037766749856179495,False,False,False
2019-02-14,13044.510915453868,0.0,False,False,False
2019-02-15,13059.397802795937,0.00699505043471174,True,False,False
2019-02-16,12968.046656518416,0.006248119793383103,False,False,False
2019-02-17,12887.020747522309,0.0,False,False,False
2019-02-18,12893.319349481271,0.0,False,False,False
2019-02-19,12918.875100861813,0.0,False,False,False
2019-02-20,13078.919459868614,0.0017016814115320912,False,False,False
2019-02-21,13056.663305740827,0.0,False,False,False
2019-02-22,13133.763994793666,0.007252034162333692,True,False,False
2019-02-23,13038.517489623391,0.006661025736832723,False,False,False
2019-02-24,12951.667589054869,0.0,False,False,False
2019-02-25,13520.25328389224,0.0,False,False,False
2019-02-26,13580.162492283787,0.0,False,False,False
2019-02-27,13770.644859823373,0.0,False,False,False
2019-02-28,13981.749680434754,0.023991354011500807,True,True,True
2019-03-01,13646.308574151257,0.011738003615641701,True,True,True
2019-03-02,13486.128154767708,0.00985322862485093,True,True,True
2019-03-03,13353.246250794742,0.0,False,False,False
2019-03-04,13372.891665173378,0.0004884717905082364,False,False,False
2019-03-05,13366.359384837418,0.001234938860974865,False,False,False
2019-03-06,13349.852748203326,0.0015895160734691167,False,False,False
2019-03-07,13328.63294268161,0.003693883249176738,False,False,False
2019-03-08,13279.398528720214,0.008393302870768766,True,True,False
2019-03-09,13167.940514927024,0.007627481200331235,True,True,False
2019-03-10,13067.502296202338,0.0010259625799305954,False,False,False
2019-03-11,13054.095527833277,0.0018992710594717647,False,False,False
2019-03-12,13029.302261989682,0.002230515076804282,False,False,False
2019-03-13,13000.240206854074,0.0016130712694821722,False,False,False
2019-03-14,12979.269892880033,0.0012030166386593655,False,False,False
2019-03-15,12963.655615241243,0.0076456915999633815,True,True,False
2019-03-16,12864.539502398977,0.006666324963883572,False,False,False
2019-03-17,12778.780301565268,0.0,False,False,False
2019-03-18,12798.035610833678,0.00034219606116851786,False,False,False
2019-03-19,12793.656173456957,0.0,False,False,False
2019-03-20,12997.371750614022,0.0024248869821614566,False,False,False
2019-03-21,12965.854593053646,0.0,False,False,False
2019-03-22,13048.23654188591,0.007628881436239252,True,True,False
2019-03-23,12948.69309235586,0.0065161475382509455,False,False,False
2019-03-24,12864.317497738535,0.0,False,False,False
2019-03-25,13459.262663030082,0.0,False,False,False
2019-03-26,13539.038329776797,0.0,False,False,False
2019-03-27,13581.629095487317,0.0,False,False,False
2019-03-28,13708.094269712852,0.0,False,False,False
2019-03-29,13790.080675733594,0.007748122398507962,True,True,False
2019-03-30,13683.233442772713,0.007583742273765957,True,True,False
2019-03-31,13579.463326870948,0.005018072743465571,False,False,False
2019-04-01,13511.320592079486,0.002071801118689912,False,False,False
2019-04-02,13483.32782296184,0.0027005248214394114,False,False,False
2019-04-03,13446.915761500326,0.0,False,False,False
2019-04-04,13468.213712501987,0.0,False,False,False
2019-04-05,13486.60388523974,0.008336836105160636,True,True,False
2019-04-06,13374.168279033274,0.007340678788157901,True,False,False
2019-04-07,13275.99280563812,0.0,False,False,False
2019-04-08,13292.223145019318,0.002952039328655997,False,False,False
2019-04-09,13252.98397952995,0.0019226511355831131,False,False,False
2019-04-10,13227.503114831845,0.000941223765231351,False,False,False
2019-04-11,13215.05307454549,0.0,False,False,False
2019-04-12,13240.700973216692,0.007176039510074187,True,False,False
2019-04-13,13145.68517989181,0.0066170386625605685,False,False,False
2019-04-14,13058.699672810617,0.0002363005108068137,False,False,False
2019-04-15,13055.61389540746,0.0015190144791962883,False,False,False
2019-04-16,13035.78222886554,0.0,False,False,False
2019-04-17,13153.581851044231,0.0015644918002811082,False,False,False
2019-04-18,13133.003180093949,0.0002771757060856121,False,False,False
2019-04-19,13129.363030664485,0.007232311315341473,True,False,False
2019-04-20,13034.40738985458,0.006910014841125085,False,False,False
2019-04-21,12944.339441345415,0.0,False,False,False
2019-04-22,13007.40718021613,4.685633565784248e-05,False,False,False
2019-04-23,13006.797700779256,0.0,False,False,False
2019-04-24,13047.420426000306,0.0,False,False,False
2019-04-25,13670.846143421724,0.0,False,False,False
2019-04-26,13827.591257699629,0.00785176619095804,True,True,False
2019-04-27,13719.020244160036,0.006733343319163825,False,False,False
2019-04-28,13626.645370853546,0.0,False,False,False
2019-04-29,13695.862584414204,0.0,False,False,False
2019-04-30,13888.987612328683,0.017919652987760073,True,True,True
2019-05-01,13640.101773964454,0.001047679240439154,False,False,False
2019-05-02,13625.811322498394,0.002546879409302495,False,False,False
2019-05-03,13591.108024206082,0.008200800145273067,True,True,False
2019-05-04,13479.650063546753,0.009081195465895262,True,True,True
2019-05-05,13357.238726507816,0.0,False,False,False
2019-05-06,13379.363186021652,0.0,False,False,False
2019-05-07,13398.14318822661,0.0,False,False,False
2019-05-08,13403.652970083403,0.0026312791561245367,False,False,False
2019-05-09,13368.384217407298,0.002457694558935492,False,False,False
2019-05-10,13335.528812254415,0.008227014119073513,True,True,False
2019-05-11,13225.81722843069,0.0077642884802200515,True,True,False
2019-05-12,13123.128168082489,0.0,False,False,False
2019-05-13,13144.822805550037,0.0013919095607859504,False,False,False
2019-05-14,13126.526401012154,0.0,False,False,False
2019-05-15,13127.517332398676,0.00010015609682638668,False,False,False
2019-05-16,13126.202531501642,0.0,False,False,False
2019-05-17,13272.899711257358,0.007683721812343676,True,True,False
2019-05-18,13170.91444223292,0.005783367322875007,False,False,False
2019-05-19,13094.742206035327,0.007069727961056883,True,False,False
2019-05-20,13002.165940918489,0.0,False,False,False
2019-05-21,13116.286776803488,0.006728896419525853,False,False,False
2019-05-22,13028.02864167358,0.0,False,False,False
2019-05-23,13472.17995409955,0.0,False,False,False
2019-05-24,13710.080181760875,0.006800201764144752,False,False,False
2019-05-25,13616.8488703223,0.007428582711833929,True,False,False
2019-05-26,13515.694982214569,0.0,False,False,False
2019-05-27,13597.426997152186,0.0,False,False,False
2019-05-28,13726.042409234327,0.0,False,False,False
2019-05-29,13776.955621718222,0.0,False,False,False
2019-05-30,13846.899454214448,0.0,False,False,False
2019-05-31,13962.684022293668,0.017253688253880375,True,True,True
2019-06-01,13721.776224985577,0.010313307671957915,True,True,True
2019-06-02,13580.259324971545,0.0,False,False,False
2019-06-03,13675.004250670852,0.0006914656469681265,False,False,False
2019-06-04,13665.548455009372,0.005746100073491905,False,False,False
2019-06-05,13587.024846027734,0.005774704031749788,False,False,False
2019-06-06,13508.563798869893,0.0,False,False,False
2019-06-07,13530.557198110875,0.006701166272125351,False,False,False
2019-06-08,13439.886684571831,0.006947381530420701,True,False,False
2019-06-09,13346.514664048493,0.0030550625713245544,False,False,False
2019-06-10,13305.740226640724,0.0031050651926503485,False,False,False
2019-06-11,13264.425035800536,0.0033450652088570635,False,False,False
2019-06-12,13220.054669097786,0.0004579355680094561,False,False,False
2019-06-13,13214.000735853777,7.022533825888503e-05,False,False,False
2019-06-14,13213.072778182348,0.006929535494955954,True,False,False
2019-06-15,13121.512321368496,0.006400466589439531,False,False,False
2019-06-16,13037.52852015266,0.0,False,False,False
2019-06-17,13041.063036324438,0.00177423289970161,False,False,False
2019-06-18,13017.92515323831,0.0,False,False,False
2019-06-19,13156.155429863076,0.0018598799305388969,False,False,False
2019-06-20,13131.686560416025,0.0,False,False,False
2019-06-21,13159.802666577523,0.004825461670896496,False,False,False
2019-06-22,13096.300543213392,0.006803546333358684,False,False,False
2019-06-23,13007.19925567205,0.0,False,False,False
2019-06-24,13074.652648402858,0.0,False,False,False
2019-06-25,13592.74400425935,0.0,False,False,False
2019-06-26,13654.671462380931,0.0,False,False,False
2019-06-27,13721.453698841497,0.0,False,False,False
2019-06-28,13913.752908212187,0.008171688490270454,True,True,False
2019-06-29,13800.054053715685,0.003455529718318867,False,False,False
2019-06-30,13752.367556818665,0.004543457906814282,False,False,False
2019-07-01,13689.88425370522,0.0024644986305810304,False,False,False
2019-07-02,13656.14555270915,0.0012553063821197708,False,False,False
2019-07-03,13639.002906041676,0.0007634537108812466,False,False,False
2019-07-04,13628.59015866034,0.0,False,False,False
2019-07-05,13662.63436058416,0.007447835126998304,True,False,False
2019-07-06,13560.87731246607,0.007895278869894854,True,True,False
2019-07-07,13453.81040436372,0.0009091479117554493,False,False,False
2019-07-08,13441.578900729435,0.00313463592486382,False,False,False
2019-07-09,13399.44444462032,0.0018602562693216583,False,False,False
2019-07-10,13374.518044086788,0.0027830936420693664,False,False,False
2019-07-11,13337.295507952547,0.0017902764966233628,False,False,False
2019-07-12,13313.41806127614,0.007241240935175329,True,False,False
2019-07-13,13217.012393423724,0.00664735969411798,False,False,False
2019-07-14,13129.15415796302,0.0,False,False,False
2019-07-15,13141.474477602804,0.0013205270667526968,False,False,False
2019-07-16,13124.12080485809,0.0,False,False,False
2019-07-17,13249.861447210413,0.0019269008722346728,False,False,False
2019-07-18,13224.330277630792,0.0,False,False,False
2019-07-19,13229.669432656396,0.006898554365511748,False,False,False
2019-07-20,13138.403838837468,0.006122289418661507,False,False,False
2019-07-21,13057.96672803685,0.0,False,False,False
2019-07-22,13099.005754607211,0.0,False,False,False
2019-07-23,13100.783962601829,0.0,False,False,False
2019-07-24,13155.624589487044,0.0,False,False,False
2019-07-25,13722.995749334192,0.0,False,False,False
2019-07-26,13864.95984290112,0.0074157518823632475,True,False,False
2019-07-27,13762.140740847237,0.005935088699167905,False,False,False
2019-07-28,13680.461214859875,0.0,False,False,False
2019-07-29,13758.492254448176,0.006196256058765523,False,False,False
2019-07-30,13673.241113457074,0.0,False,False,False
2019-07-31,13796.340272453364,0.006684679893252507,False,False,False
2019-08-01,13704.116154033623,0.0029282048598253743,False,False,False
2019-08-02,13663.987694511774,0.008545362737884225,True,True,False
2019-08-03,13547.223963216184,0.007898631239131272,True,True,False
2019-08-04,13440.219436816818,0.0,False,False,False
2019-08-05,13490.845953068934,0.0010789465805338522,False,False,False
2019-08-06,13476.290050959362,0.0,False,False,False
2019-08-07,13477.619999577437,0.0024882219023699857,False,False,False
2019-08-08,13444.084690302669,0.0035548352575281,False,False,False
2019-08-09,13396.293184040383,0.0074157191396510965,True,False,False
2019-08-10,13296.95003627512,0.004869577652575627,False,False,False
2019-08-11,13232.199505531058,0.0067756835688048715,False,False,False
2019-08-12,13142.542308762284,0.0,False,False,False
2019-08-13,13142.821492578843,0.0023831503088419465,False,False,False
2019-08-14,13111.50017347975,0.0,False,False,False
2019-08-15,13114.9181998701,0.0,False,False,False
2019-08-16,13250.466661334196,0.006924212592554706,True,False,False
2019-08-17,13158.71761322056,0.006112350780259651,False,False,False
2019-08-18,13078.286915350174,0.0,False,False,False
2019-08-19,13086.113342650808,0.00015608559673831152,False,False,False
2019-08-20,13084.070788840736,0.00047513504312903535,False,False,False
2019-08-21,13077.854088302176,0.0,False,False,False
2019-08-22,13466.550043771564,0.0,False,False,False
2019-08-23,13610.703312874144,0.008602764918920537,True,True,False
2019-08-24,13493.613631892316,0.005685756749785133,False,False,False
2019-08-25,13416.892227105787,0.0,False,False,False
2019-08-26,13513.272138988055,0.0,False,False,False
2019-08-27,13554.873118628704,0.0,False,False,False
2019-08-28,13688.019158315754,0.0,False,False,False
2019-08-29,13731.14731459006,0.0,False,False,False
2019-08-30,13857.201566334448,0.006262890836533321,False,False,False
2019-08-31,13770.415425624657,0.01564594109728393,True,True,True
2019-09-01,13554.964316990205,0.01038778321741667,True,True,True
2019-09-02,13414.15828614549,0.0,False,False,False
2019-09-03,13454.02018123129,0.0010161452483258035,False,False,False
2019-09-04,13440.348942553252,0.0,False,False,False
2019-09-05,13444.642257128386,0.000288271620048351,False,False,False
2019-09-06,13440.766548323953,0.006852343219177233,False,False,False
2019-09-07,13348.665802806,0.006677706708954948,False,False,False
2019-09-08,13259.527327619006,0.00783187144444261,True,True,False
2019-09-09,13155.68041417502,0.0,False,False,False
2019-09-10,13175.948351966968,0.0018631705818000332,False,False,False
2019-09-11,13151.399312610269,0.0035663434755669266,False,False,False
2019-09-12,13104.496905477165,0.0,False,False,False
2019-09-13,13113.186287376931,0.006899595496948323,False,False,False
2019-09-14,13022.710606317904,0.005686692561743088,False,False,False
2019-09-15,12948.654454779224,0.006158941421967313,False,False,False
