Date,Balance,days_since_start,fitted_decay,kalman_core,quantile_10,volatility_core_95,hp_trend
2020-06-05,16277.875023944933,1252,16135.1085181409,16216.638535333494,14082.329554834003,13640.623320199364,16136.859885555843
2020-06-06,16168.544990798902,1253,16139.075179351024,16212.06364066226,14085.668838183312,13679.0474683208,16145.605327822925
2020-06-07,16091.89943575342,1254,16143.040186408862,16200.633030046418,14089.008121532623,13719.25511317924,16154.013913266906
2020-06-08,15986.553308808612,1255,16147.003540004214,16180.268713267777,14092.347404881933,13762.381395453845,16162.119162442827
2020-06-09,16008.802611755724,1256,16150.965240826601,16163.958013740514,14095.686688231244,13808.024712756927,16169.954116627354
2020-06-10,15989.894996626415,1257,16154.92528956525,16147.400282819237,14099.025971580555,13856.793066377479,16177.550462422352
2020-06-11,15937.284710719085,1258,16158.883686909101,16127.413055418003,14102.365254929864,13907.615451416375,16184.938642976726
2020-06-12,15905.817996010148,1259,16162.840433546815,16106.333842682337,14105.704538279177,13965.33463510124,16192.14765348053
2020-06-13,15807.541789308332,1260,16166.795530166752,16077.91127191913,14109.043821628486,14029.9101673155,16199.204578213854
2020-06-14,15719.226998702496,1261,16170.748977456995,16043.791458416634,14112.383104977796,14094.666886321795,16206.134292123012
2020-06-15,15776.160022400612,1262,16174.70077610534,16018.33303894822,14115.722388327107,14162.824605316675,16212.958648064892
2020-06-16,15804.709992759288,1263,16178.650926799286,15998.012163347968,14119.061671676418,14217.581801959897,16219.695741895663
2020-06-17,15921.204904784088,1264,16182.599430226059,15990.705878870158,14122.400955025729,14273.007869322006,16226.360299111719
2020-06-18,15907.437152102711,1265,16186.54628707259,15982.784947733655,14125.740238375038,14326.749239010944,16232.963843158917
2020-06-19,15913.4137964202,1266,16190.491498025525,15976.18602237782,14129.07952172435,14386.541403180156,16239.515542889028
2020-06-20,15815.230818030755,1267,16194.435063771225,15960.875171123238,14132.41880507366,14450.625505391981,16246.0220553738
2020-06-21,15726.336041494744,1268,16198.376984995764,15938.56465471783,14135.758088422972,14512.15116509934,16252.487521467789
2020-06-22,16191.548974601836,1269,16202.317262384931,15962.629768407063,14139.09737177228,14570.006828118352,16258.912758019103
2020-06-23,16137.774524543014,1270,16206.255896624225,15979.290399668389,14142.436655121592,14601.26198511363,16265.294522065047
2020-06-24,16169.35614030132,1271,16210.192888398868,15997.370388415742,14145.775938470902,14629.191164555388,16271.629050860636
2020-06-25,16414.82966603509,1272,16214.128238393783,16037.08116962598,14149.115221820213,14649.982764919618,16277.91159771029
2020-06-26,16560.211600765953,1273,16218.06194729362,16086.843911069613,14152.454505169524,14671.884341966183,16284.136626775604
2020-06-27,16459.077504278517,1274,16221.994015782733,16122.252602579154,14155.793788518833,14699.627167164366,16290.299658684751
2020-06-28,16372.716876963694,1275,16225.9244445452,16146.077997136883,14159.133071868146,14725.380402020646,16296.398344274035
2020-06-29,16440.237484263303,1276,16229.853234264812,16174.059895397255,14162.472355217455,14746.246343290206,16302.431636677957
2020-06-30,16585.656011778072,1277,16233.780385625067,16213.212943852166,14165.811638566765,14764.888081459336,16308.399077908576
2020-07-01,16544.246681335306,1278,16237.705899309185,16244.702502300515,14169.150921916076,14785.231126463843,16314.301273294677
2020-07-02,16519.476449524107,1279,16241.629776000102,16270.840352590236,14172.490205265387,14805.797624906036,16320.140967493237
2020-07-03,16532.067791797846,1280,16245.552016380461,16295.689592361938,14175.829488614698,14829.45303907476,16325.922679431354
2020-07-04,16418.734325549718,1281,16249.472621132634,16307.394213005553,14179.168771964007,14858.470283375487,16331.652466118561
2020-07-05,16300.95292840331,1282,16253.391590938692,16306.781486310361,14182.50805531332,14887.74351644838,16337.33797519025
2020-07-06,16386.162931914245,1283,16257.308926480437,16314.332640129494,14185.847338662628,14915.377359975282,16342.987526209745
2020-07-07,16394.596135889682,1284,16261.224628439377,16321.967698900922,14189.18662201194,14943.935807789787,16348.609157991545
2020-07-08,16352.402102595444,1285,16265.138697496737,16324.862769177644,14192.52590536125,14972.241687635353,16354.211242493717
2020-07-09,16312.103815624982,1286,16269.051134333462,16323.649074716495,14195.86518871056,15000.036569224843,16359.802506512124
2020-07-10,16255.67657574056,1287,16272.961939630208,16317.183196055134,14199.204472059871,15033.15520497789,16365.391662883212
2020-07-11,16142.06348089501,1288,16276.871114067351,16300.52494681468,14202.54375540918,15070.978532086223,16370.987056397982
2020-07-12,16046.983670591011,1289,16280.778658324982,16276.406852697093,14205.883038758493,15109.067075204131,16376.59618528041
2020-07-13,16074.7018647052,1290,16284.684573082908,16257.2196814529,14209.222322107802,15149.501456902552,16382.224781368855
2020-07-14,16074.116372919909,1291,16288.588859020654,16239.801993515792,14212.561605457113,15191.42016235552,16387.876033195236
2020-07-15,16106.797389661237,1292,16292.491516817458,16227.149940952144,14215.900888806424,15237.145081142837,16393.550756429453
2020-07-16,16082.403156722225,1293,16296.392547152278,16213.380914396503,14219.240172155734,15285.13204352065,16399.247345756372
2020-07-17,16069.105831635045,1294,16300.291950703788,16199.656758406243,14222.579455505045,15339.446876361013,16404.961983257723
2020-07-18,15970.534136561691,1295,16304.18972815038,16177.861486881146,14225.918738854354,15400.597484215863,16410.688406229838
2020-07-19,15883.29971789335,1296,16308.085880170162,16149.841321590098,14229.258022203667,15448.951363754602,16416.417760486383
2020-07-20,16094.173428956865,1297,16311.980407440959,16144.545917646989,14232.597305552976,15503.479474357597,16422.137795588947
2020-07-21,16070.696773233036,1298,16315.873310640312,16137.521023546875,14235.936588902288,15555.327556498496,16427.83214753397
2020-07-22,16187.284607709156,1299,16319.764590445484,16142.254780607384,14239.275872251597,15578.220523965427,16433.481921728642
2020-07-23,16683.339279939766,1300,16323.654247533454,16193.725401386908,14242.615155600908,15585.535152291854,16439.065467905963
2020-07-24,16882.84650641149,1301,16327.542282580911,16259.277992731977,14245.954438950219,15590.000139998552,16444.559236128298
2020-07-25,16767.463530864025,1302,16331.428696264273,16307.619102394343,14249.29372229953,15602.553023048522,16449.941561286825
2020-07-26,16662.017023195778,1303,16335.31348925967,16341.331176957798,14252.63300564884,15614.524420604324,16455.194160118946
2020-07-27,16760.913934589385,1304,16339.196662242952,16381.243954038511,14255.97228899815,15620.499196733414,16460.301199377245
2020-07-28,16875.10057221685,1305,16343.078215889685,16428.22202630833,14259.311572347462,15622.561759129416,16465.248441669748
2020-07-29,16908.62727392523,1306,16346.958150875156,16473.92053800307,14262.650855696771,15620.342937572665,16470.02396914719
2020-07-30,17020.678203698917,1307,16350.836467874367,16525.930818290253,14265.990139046082,15619.126868429976,16474.619026399585
2020-07-31,16940.504017101037,1308,16354.713167562044,16565.36706147902,14269.329422395393,15625.53248534369,16479.028242301712
2020-08-01,16805.682572156253,1309,16358.588250612625,16588.227055680974,14272.668705744703,15640.083626217229,16483.250459147937
2020-08-02,16679.563472347956,1310,16362.461717700271,16596.91542518967,14276.007989094014,15654.155151896075,16487.288080002487
2020-08-03,16737.61754851255,1311,16366.33356949886,16610.299703692122,14279.347272443323,15664.341436464916,16491.145995831695
2020-08-04,16713.58865359706,1312,16370.203806681991,16620.125056992452,14282.686555792636,15672.628429392083,16494.830581208316
2020-08-05,16717.50887468315,1313,16374.072429922979,16629.388685051665,14286.025839141945,15684.938905753099,16498.350112491782
2020-08-06,16682.645945774977,1314,16377.939439894863,16634.45477782244,14289.365122491256,15695.960207554403,16501.714553989623
2020-08-07,16736.230385474097,1315,16381.804837270394,16644.136174559007,14292.704405840566,15710.932316286397,16504.935561049202
2020-08-08,16608.821482497973,1316,16385.668622722053,16640.77686723222,14296.043689189877,15732.08159671978,16508.02618509343
2020-08-09,16496.164008235544,1317,16389.53079692203,16627.02058030394,14299.382972539188,15759.723362161434,16511.001262227503
2020-08-10,16507.608575140326,1318,16393.39136054224,16615.66152263017,14302.722255888497,15776.896070057204,16513.876406298106
2020-08-11,16442.386979670708,1319,16397.250314254314,16599.17879525133,14306.06153923781,15793.354450724712,16516.667116666944
2020-08-12,16400.061224987807,1320,16401.107658729612,16580.23775191666,14309.400822587118,15797.059529012793,16519.388844332818
2020-08-13,16361.73311021348,1321,16404.963394639206,16559.452514924014,14312.74010593643,15799.96330037991,16522.056467145332
2020-08-14,16352.116734769506,1322,16408.817522653888,16539.72971501471,14316.07938928574,15805.382018063858,16524.683942216285
2020-08-15,16258.73893886287,1323,16412.67004344417,16513.000489358274,14319.41867263505,15812.697291229448,16527.28398959454
2020-08-16,16163.710068731358,1324,16416.52095768029,16479.774265350396,14322.757955984362,15815.124901350291,16529.86799779187
2020-08-17,16176.815801791498,1325,16420.37026603221,16450.955365143447,14326.09723933367,15816.23372085685,16532.44528321316
2020-08-18,16326.55863380379,1326,16424.217969169593,16439.122135781126,14329.436522682983,15816.740220723344,16535.02233697065
2020-08-19,16331.393504637232,1327,16428.06406776184,16428.87445814936,14332.775806032292,15816.455543188838,16537.602906121927
2020-08-20,16229.736994685029,1328,16431.90856247807,16409.931522475512,14336.115089381605,15814.445038777583,16540.18912920836
2020-08-21,16281.451902465897,1329,16435.751453987126,16397.70990864704,14339.454372730914,15813.056668359217,16542.781553649387
2020-08-22,16211.472458054604,1330,16439.592742957557,16379.994085691078,14342.793656080225,15810.853039732905,16545.378331400447
2020-08-23,16111.122423012815,1331,16443.43243005765,16354.417689758191,14346.132939429535,15807.252707706382,16547.97559798448
2020-08-24,16168.664685947144,1332,16447.27051595541,16336.747949764507,14349.472222778846,15806.105765895283,16550.566912490223
2020-08-25,16761.41620693773,1333,16451.107001318553,16377.144484592309,14352.811506128157,15804.729069773643,16553.142463225733
2020-08-26,16816.200742515797,1334,16454.94188681453,16418.90967686882,14356.150789477466,15802.4016452162,16555.689491722635
2020-08-27,16882.453909946635,1335,16458.7751731105,16463.004285871153,14359.490072826778,15798.398372639425,16558.196846563038
2020-08-28,17120.90833794363,1336,16462.606860873362,16525.58735748994,14362.829356176087,15788.714236259599,16560.655386446728
2020-08-29,16998.13244041653,1337,16466.43695076972,16570.538171631822,14366.168639525398,15784.58040051941,16563.058472056986
2020-08-30,16908.40365447041,1338,16470.265443465905,16602.677599324044,14369.507922874709,15782.568980946759,16565.403787016545
2020-08-31,16799.766605102537,1339,16474.092339627972,16621.42567562036,14372.84720622402,15783.220397282308,16567.692372000354
2020-09-01,16824.33064530523,1340,16477.917639921703,16640.72699502947,14376.18648957333,15784.739313015643,16569.927914287295
2020-09-02,16813.45851006136,1341,16481.74134501259,16657.15806691907,14379.52577292264,15786.056448136733,16572.115891852478
2020-09-03,16797.97326713774,1342,16485.56345556586,16670.553101852413,14382.865056271952,15787.175828894025,16574.263745655062
2020-09-04,16834.15233811278,1343,16489.383972246455,16686.11546643644,14386.204339621261,15790.155181212507,16576.38077886576
2020-09-05,16717.734939364058,1344,16493.20289571904,16689.12326633149,14389.543622970572,15796.349875365053,16578.478020808994
2020-09-06,16608.532985889193,1345,16497.020226648005,16681.457122192674,14392.882906319883,15806.20580272379,16580.56848978726
2020-09-07,16668.233412530197,1346,16500.83596569747,16680.199217842845,14396.222189669194,15815.50026959894,16582.666278616314
2020-09-08,16645.750567869934,1347,16504.650113531257,16676.922292702115,14399.561473018504,15825.717460098984,16584.785695887356
2020-09-09,16592.308042711447,1348,16508.462670812944,16668.87336877399,14402.900756367813,15838.031586101659,16586.941710431805
2020-09-10,16565.48960649724,1349,16512.273638205792,16659.03899645419,14406.240039717126,15851.76834480803,16589.149761489043
2020-09-11,16511.80766064613,1350,16516.083016372817,16645.03362712354,14409.579323066435,15869.72407664086,16591.425329705333
2020-09-12,16406.36299384346,1351,16519.890805976745,16622.330101755644,14412.918606415746,15891.442007611571,16593.78371316401
2020-09-13,16311.770158382727,1352,16523.697007680035,16592.78811137451,14416.257889765056,15909.41523546087,16596.239595614552
2020-09-14,16299.71411569217,1353,16527.50162214486,16564.909470403058,14419.597173114367,15926.198943771053,16598.806214658915
2020-09-15,16312.844239211974,1354,16531.30465003312,16540.931784954024,14422.936456463678,15938.256448724025,16601.494612918832
2020-09-16,16214.26007567015,1355,16535.106092006434,16509.85716409777,14426.275739812987,15948.895161657965,16604.313525206624
2020-09-17,16233.125755717734,1356,16538.90594872616,16483.53311046828,14429.6150231623,15959.917046011717,16607.26945909408
2020-09-18,16384.108298433046,1357,16542.70422085336,16474.075332981298,14432.954306511609,15979.044482106632,16610.365912481306
2020-09-19,16294.486692147688,1358,16546.50090904884,16456.991977534854,14436.293589860921,16002.014460955208,16613.603496357115
2020-09-20,16203.446215742812,1359,16550.296013973115,16432.873456727928,14439.63287321023,16002.359301740116,16616.981075895397
2020-09-21,16198.029377175311,1360,16554.089536286436,16410.53393198478,14442.972156559541,16004.225255299303,16620.495053949027
2020-09-22,16230.030256243244,1361,16557.88147664877,16393.36353391412,14446.311439908852,16005.983712546116,16624.138642515463
2020-09-23,16238.473408658065,1362,16561.671835719815,16378.629622834826,14449.650723258163,16002.344514163073,16627.90179382615
2020-09-24,16699.627467844944,1363,16565.46061415899,16409.164517794754,14452.990006607473,16002.462477669194,16631.771419152767
2020-09-25,16982.711546573482,1364,16569.247812625443,16463.72313415489,14456.329289956782,16000.014933170338,16635.731424918347
2020-09-26,16870.130696975288,1365,16573.033431778036,16502.382621857218,14459.668573306095,16001.119280636834,16639.76624112655
2020-09-27,16769.017404085527,1366,16576.81747227537,16527.74623471184,14463.007856655404,16002.313945940808,16643.86297509679
2020-09-28,16902.833751682105,1367,16580.599934775768,16563.4264054965,14466.347140004715,16000.781507258182,16648.010511652006
2020-09-29,16941.534781071376,1368,16584.380819937272,16599.39393522021,14469.686423354025,15999.064768410903,16652.19870131289
2020-09-30,17072.972419255668,1369,16588.16012841766,16644.44305156194,14473.025706703336,15995.189548688219,16656.41936082884
2020-10-01,16994.559039165244,1370,16591.937860874423,16677.74780756403,14476.364990052647,15993.161013043074,16660.666539480746
2020-10-02,16961.467319661664,1371,16595.71401796479,16704.736604014393,14479.704273401956,15993.416281418225,16664.93750069345
2020-10-03,16831.632711651586,1372,16599.488600345707,16716.807586351995,14483.043556751269,15997.751847258203,16669.232084222836
2020-10-04,16700.366417932095,1373,16603.26160867385,16715.243621488917,14486.382840100578,16000.831380182253,16673.55241786349
2020-10-05,16768.7928343361,1374,16607.03304360562,16720.337486182692,14489.722123449888,16003.741521688413,16677.901882501275
2020-10-06,16760.677477994275,1375,16610.802905797147,16724.17482475614,14493.0614067992,16007.623104163573,16682.284065920194
2020-10-07,16781.21028427262,1376,16614.57119590429,16729.600318392313,14496.40069014851,16012.487936350499,16686.703257223337
2020-10-08,16770.232991838566,1377,16618.337914582615,16733.46549828342,14499.73997349782,16019.001157062836,16691.16435040123
2020-10-09,16749.9951988735,1378,16622.103062487444,16735.03788476228,14503.07925684713,16029.309073223494,16695.672968665287
2020-10-10,16631.35303873637,1379,16625.866640273805,16725.174871874337,14506.418540196442,16043.184745867851,16700.235345324465
2020-10-11,16528.254517592763,1380,16629.62864859646,16706.442838538504,14509.757823545751,16055.220013561879,16704.858132840724
2020-10-12,16504.540510131592,1381,16633.389088109896,16687.23689530273,14513.097106895062,16067.18301663424,16709.54745217675
2020-10-13,16469.858726658887,1382,16637.14795946833,16666.55881397196,14516.436390244373,16077.477329069943,16714.308061613006
2020-10-14,16460.352350176036,1383,16640.9052633257,16646.943440193147,14519.775673593684,16088.781681990242,16719.143137586263
2020-10-15,16461.732623266875,1384,16644.661000335684,16629.325275684572,14523.114956942994,16100.894736882614,16724.053970350156
2020-10-16,16468.47220965692,1385,16648.415171151668,16614.024140329653,14526.454240292303,16118.103501932615,16729.03985331582
2020-10-17,16375.53995196085,1386,16652.167776426784,16591.338350519396,14529.793523641616,16138.595208013952,16734.098055809918
2020-10-18,16291.93118531187,1387,16655.918816813883,16562.857267291023,14533.132806990925,16146.157137468364,16739.223836606314
2020-10-19,16340.825391546445,1388,16659.668292965544,16541.73650243541,14536.472090340238,16156.401806571183,16744.40968782682
2020-10-20,16482.854842965487,1389,16663.41620553407,16536.135389172723,14539.811373689547,16165.104633728584,16749.644650261074
2020-10-21,16466.330854000476,1390,16667.162555171504,16529.495238211137,14543.150657038857,16162.364903311542,16754.914650622344
2020-10-22,16592.979826911105,1391,16670.90734252961,16535.534204757678,14546.489940388168,16162.115489836597,16760.203557060573
2020-10-23,16813.65833819271,1392,16674.650568259873,16561.990741249356,14549.829223737479,16161.976507569914,16765.493010998867
2020-10-24,16707.781976538492,1393,16678.392233013517,16575.85912113051,14553.16850708679,16162.184795523215,16770.763363553786
2020-10-25,16637.56861853641,1394,16682.132337441493,16581.72923225621,14556.507790436099,16161.753592849385,16775.995337487915
2020-10-26,17167.842828547367,1395,16685.870882194475,16637.48324237043,14559.847073785411,16156.169904416369,16781.169169596367
2020-10-27,17213.896286275994,1396,16689.607867922874,16692.31448819588,14563.18635713472,16149.772845367184,16786.264028566846
2020-10-28,17348.46928727095,1397,16693.343295276816,16754.73116225978,14566.525640484031,16140.524654456762,16791.262066680098
2020-10-29,17208.33053647759,1398,16697.07716490617,16797.879767339025,14569.864923833342,16135.205542348274,16796.148735848496
2020-10-30,17365.039534988973,1399,16700.80947746053,16851.83079598267,14573.204207182653,16124.32930715133,16800.91378742283
2020-10-31,17258.24098896876,1400,16704.540233589214,16890.490533879303,14576.543490531963,16118.021090534723,16805.550153169028
2020-11-01,17042.68923382284,1401,16708.269433941277,16904.968423335748,14579.882773881272,16116.370020300961,16810.055117675143
2020-11-02,17062.95266022366,1402,16711.997079165492,16919.996661542595,14583.222057230585,16114.656047288254,16814.429458514067
2020-11-03,17058.01021297685,1403,16715.723169910376,16933.125189853927,14586.561340579894,16113.131809043927,16818.675748275025
2020-11-04,17057.88141626575,1404,16719.44770682417,16944.992616156935,14589.900623929205,16111.987901592365,16822.798477164528
2020-11-05,17064.627162680736,1405,16723.17069055483,16956.372843060228,14593.239907278516,16110.52893290967,16826.803982105634
2020-11-06,17088.347508803472,1406,16726.89212175007,16968.9269228414,14596.579190627826,16110.038779882365,16830.70041393297
2020-11-07,16980.970326037525,1407,16730.61200105731,16970.072550630717,14599.918473977137,16112.800937979087,16834.497758536567
2020-11-08,16870.04966148838,1408,16734.33032912371,16960.55788110559,14603.257757326446,16116.001450085576,16838.20798982416
2020-11-09,16886.452464707465,1409,16738.04710659616,16953.508609152977,14606.597040675759,16120.657146976851,16841.844211893065
2020-11-10,16876.284243262384,1410,16741.762334121282,16946.162647373258,14609.936324025068,16126.503835496216,16845.419774532496
2020-11-11,16817.76055948668,1411,16745.476012345418,16933.94840878194,14613.27560737438,16133.50483730024,16848.948371731156
2020-11-12,16786.495578900754,1412,16749.188141914652,16919.92196984487,14616.61489072369,16140.815794440912,16852.4439356295
2020-11-13,16769.94193382162,1413,16752.898723474795,16905.655130620726,14619.954174073,16151.22347772413,16855.920157721303
2020-11-14,16682.20757345188,1414,16756.607757671387,16884.399699180092,14623.29345742231,16164.789610894142,16859.39022063955
2020-11-15,16601.003757217317,1415,16760.3152451497,16857.441682313558,14626.63274077162,16176.974821843387,16862.866643605023
2020-11-16,16613.712669225588,1416,16764.02118655474,16834.25697896113,14629.972024120932,16183.94443819597,16866.36057868843
2020-11-17,16582.58608542201,1417,16767.72558253123,16810.31680485047,14633.311307470241,16190.310974956989,16869.88115741353
2020-11-18,16719.67437573046,1418,16771.428433723646,16801.694450853032,14636.650590819554,16202.391911884064,16873.43556186033
2020-11-19,16708.929225362794,1419,16775.12974077618,16792.870166016513,14639.989874168863,16212.595944697552,16877.02875732587
2020-11-20,16734.917091975727,1420,16778.829504332767,16787.357384370316,14643.329157518174,16226.077599623432,16880.66452267828
2020-11-21,16641.011055808827,1421,16782.527725037053,16773.43620128494,14646.668440867485,16243.376236692597,16884.345339721403
2020-11-22,16574.84491789849,1422,16786.224403532437,16754.545220948385,14650.007724216795,16257.082196698479,16888.07256566471
2020-11-23,16596.18737910395,1423,16789.91954046204,16739.481443599198,14653.347007566106,16254.81020199978,16891.845680138314
2020-11-24,16619.746752491115,1424,16793.613136468713,16728.09169045014,14656.686290915415,16252.643592964158,16895.661745892343
2020-11-25,17121.96976697776,1425,16797.305192195046,16765.55931174651,14660.025574264728,16250.812653509558,16899.515544362846
2020-11-26,17158.765166848694,1426,16800.995708283357,16802.96298803224,14663.364857614037,16250.190732899575,16903.39972801218
2020-11-27,17296.375735501624,1427,16804.684685375694,16849.898837135504,14666.704140963348,16245.264646283793,16907.30866577045
2020-11-28,17203.687067517287,1428,16808.37212411384,16883.55291494536,14670.043424312658,16242.289487125177,16911.238696980123
2020-11-29,17078.793921670087,1429,16812.05802513931,16902.125200475883,14673.38270766197,16241.6506027509,16915.18916304435
2020-11-30,17320.294034338283,1430,16815.74238909335,16941.903478168377,14676.72199101128,16236.642009335008,16919.16166191239
2020-12-01,17224.66018120043,1431,16819.425216616946,16968.800687481504,14680.061274360589,16234.106899707196,16923.159053915857
2020-12-02,17180.158613049058,1432,16823.1065083508,16988.90609365939,14683.400557709901,16232.62706128849,16927.187294543583
2020-12-03,17179.678080404174,1433,16826.78626493537,17007.053264013026,14686.73984105921,16231.060795584908,16931.254665681987
2020-12-04,17196.588139393254,1434,16830.464487010824,17025.08275424464,14690.079124408521,16230.506762769968,16935.37140115667
2020-12-05,17069.736625734207,1435,16834.14117521708,17029.330450285855,14693.418407757832,16233.345015638259,16939.549651640573
2020-12-06,16959.11500590372,1436,16837.81633019378,17022.65121161774,14696.757691107143,16235.642694232725,16943.803583367884
2020-12-07,17024.695935983236,1437,16841.489952580298,17022.845715863463,14700.096974456454,16238.24561047295,16948.14836710191
2020-12-08,16983.37277951679,1438,16845.16204301575,17019.09085587346,14703.436257805763,16242.108941852564,16952.599291749637
2020-12-09,16929.28078798225,1439,16848.832602138984,17010.547680172964,14706.775541155075,16246.646636212878,16957.17223686288
2020-12-10,16897.624343068557,1440,16852.50163058857,16999.805856542032,14710.114824504384,16252.512098480234,16961.883319443197
2020-12-11,16850.501796659344,1441,16856.169129002825,16985.603319495513,14713.454107853697,16261.37658136874,16966.748441280353
2020-12-12,16727.25514044584,1442,16859.83509801979,16961.027969121675,14716.793391203006,16272.498870513808,16971.78300833868
2020-12-13,16630.504786246296,1443,16863.499538277254,16929.586977140552,14720.132674552317,16282.57879735485,16977.001529617664
2020-12-14,16627.85187358946,1444,16867.162450412725,16900.88444895889,14723.471957901627,16292.222074283243,16982.41662732769
2020-12-15,16808.306958936297,1445,16870.823835063446,16892.07802244408,14726.811241250936,16309.287700633002,16988.038250093152
2020-12-16,16812.084889507758,1446,16874.483692866408,16884.468681915176,14730.150524600249,16325.962059206217,16993.873610699284
2020-12-17,17162.53713912578,1447,16878.14202445832,16910.91992221035,14733.489807949558,16336.491416831206,16999.92853511581
2020-12-18,17212.332692942273,1448,16881.798830475636,16939.59178850774,14736.82909129887,16350.646672451601,17006.207446621705
2020-12-19,17101.991322039587,1449,16885.454111554547,16955.040031463326,14740.16837464818,16371.043708370757,17012.716023191962
2020-12-20,17003.094822715382,1450,16889.107868330968,16959.611239731585,14743.50765799749,16392.867479624558,17019.46153327416
2020-12-21,17042.185073768007,1451,16892.76010144055,16967.46606925127,14746.846941346801,16413.764068080476,17026.451934168483
2020-12-22,17119.899924152138,1452,16896.410811518694,16981.966327804683,14750.186224696112,16434.694244758877,17033.695056888777
2020-12-23,17203.61608471897,1453,16900.059999200515,17003.05074363638,14753.525508045423,16437.237056922295,17041.19885384657
2020-12-24,17226.079526793772,1454,16903.707665120877,17024.26633923185,14756.864791394732,16435.92677993439,17048.9719426144
2020-12-25,17124.915891324177,1455,16907.353809914377,17033.8406200212,14760.204074744044,16436.540515147426,17057.024193984184
2020-12-26,17019.920974673838,1456,16910.99843421534,17032.51651484365,14763.543358093353,16439.00523561175,17065.3668453187
2020-12-27,16922.237172264548,1457,16914.64153865784,17022.026200985634,14766.882641442664,16439.17342825114,17074.011657836418
2020-12-28,17027.66641647493,1458,16918.283123875677,17022.56272604396,14770.221924791975,16439.49098373255,17082.970042093224
2020-12-29,17037.834814538142,1459,16921.923190502384,17024.015482270326,14773.561208141286,16439.534084271956,17092.252237545577
2020-12-30,17094.97751400108,1460,16925.561739171237,17030.765740001723,14776.900491490596,16439.48884799209,17101.868056924428
2020-12-31,17228.911500376522,1461,16929.19877051525,17049.61433999656,14780.239774839905,16438.490506722173,17111.826893073194
2021-01-01,17032.95621869466,1462,16932.83428516716,17048.029737507506,14783.579058189218,16440.049482653394,17122.138085667535
2021-01-02,16898.76048970664,1463,16936.468283759452,17033.830511957556,14786.918341538527,16443.430483488533,17132.811877813714
2021-01-03,16787.685428790715,1464,16940.100766924344,17010.415980127396,14790.257624887838,16443.781993680866,17143.857824486317
2021-01-04,16875.542263298572,1465,16943.73173529379,16997.586128337913,14793.596908237148,16445.6093773601,17155.283674707855
2021-01-05,16962.785470010316,1466,16947.361189499483,16994.275718429908,14796.93619158646,16447.84306012298,17167.09442925704
2021-01-06,17082.271651341995,1467,16950.98913017285,17002.646324682068,14800.27547493577,16450.570911045437,17179.29293041404
2021-01-07,17263.757304984105,1468,16954.61555794505,17027.484486309462,14803.614758285079,16452.383666959286,17191.88044400102
2021-01-08,17196.823702805203,1469,16958.240473446986,17043.592866065504,14806.954041634392,16458.220257469646,17204.857487219135
2021-01-09,17058.894936132037,1470,16961.863877309297,17045.048474286603,14810.2933249837,16468.30983265649,17218.22513187497
2021-01-10,16930.47344512097,1471,16965.485770162355,17034.149533577223,14813.632608333013,16478.85461168655,17231.98438778603
2021-01-11,17052.86262801234,1472,16969.106152636272,17035.92961522523,14816.971891682322,16491.8298018601,17246.135035370164
2021-01-12,17143.167960257902,1473,16972.725025360898,17046.130654428922,14820.311175031633,16505.50962796611,17260.674528571893
2021-01-13,17124.48454329721,1474,16976.342388965822,17053.58406199376,14823.650458380944,16519.65351828814,17275.598830036295
2021-01-14,17092.08770738923,1475,16979.958244080364,17057.24671825766,14826.989741730253,16533.990964843484,17290.90299572197
2021-01-15,17083.49704202482,1476,16983.572591333585,17059.74377825776,14830.329025079565,16553.577468745312,17306.580915582206
2021-01-16,16978.80210234005,1477,16987.18543135428,17052.044207651765,14833.668308428874,16578.488398659312,17322.624945501728
2021-01-17,16886.280592822324,1478,16990.796764770996,17036.275956725232,14837.007591778187,16600.152997158275,17339.025720039055
2021-01-18,16905.11047115714,1479,16994.406592212003,17023.79885014508,14840.346875127496,16614.665287217966,17355.77122079868
2021-01-19,16952.99924360822,1480,16998.014914305313,17017.06404309758,14843.686158476807,16631.279291436025,17372.845935981328
2021-01-20,17112.446063395142,1481,17001.62173167867,17026.137250335967,14847.025441826117,16642.92697849916,17390.230876467125
2021-01-21,17112.348084797064,1482,17005.227044959574,17034.338049237263,14850.364725175428,16646.805445410555,17407.90381357839
2021-01-22,17251.65381530123,1483,17008.830854775253,17055.010194527495,14853.704008524739,16653.277453577186,17425.840375236086
2021-01-23,17135.392356828936,1484,17012.43316175266,17062.6565414444,14857.043291874048,16663.696070826903,17444.013908838595
2021-01-24,17037.689268253736,1485,17016.03396651851,17060.281531530272,14860.38257522336,16663.52444552884,17462.396417752178
2021-01-25,17609.97520946763,1486,17019.63326969924,17112.57109975284,14863.72185857267,16653.14041869352,17480.957524003963
2021-01-26,17713.808116410873,1487,17023.231071921033,17169.763724049415,14867.06114192198,16640.547861064642,17499.663572559737
2021-01-27,17866.40889537963,1488,17026.827373809814,17236.032041614722,14870.400425271291,16619.619140065548,17518.481903892123
2021-01-28,17761.358728243198,1489,17030.422175991233,17286.00370169033,14873.739708620602,16607.364283306146,17537.381510823616
2021-01-29,18001.875808184657,1490,17034.0154790907,17354.100979962896,14877.078991969913,16582.94368206709,17556.334070798555
2021-01-30,17892.280383762558,1491,17037.60728373335,17405.295253756547,14880.418275319222,16567.24481599541,17575.312989480568
