Date,Balance,KMeans_Cluster,KMeans_Core_Label,KMeans_Core_Probability
2020-08-11,16442.386979670708,1,0,0
2020-08-12,16400.061224987807,1,0,0
2020-08-13,16361.73311021348,1,0,0
2020-08-14,16352.116734769506,1,0,0
2020-08-15,16258.73893886287,1,0,0
2020-08-16,16163.710068731358,1,0,0
2020-08-17,16176.815801791498,1,0,0
2020-08-18,16326.55863380379,1,0,0
2020-08-19,16331.393504637232,1,0,0
2020-08-20,16229.736994685029,1,0,0
2020-08-21,16281.451902465897,1,0,0
2020-08-22,16211.472458054604,1,0,0
2020-08-23,16111.122423012815,1,0,0
2020-08-24,16168.664685947144,1,0,0
2020-08-25,16761.41620693773,1,0,0
2020-08-26,16816.200742515797,1,0,0
2020-08-27,16882.453909946635,1,0,0
2020-08-28,17120.90833794363,1,0,0
2020-08-29,16998.13244041653,1,0,0
2020-08-30,16908.40365447041,1,0,0
2020-08-31,16799.766605102537,1,0,0
2020-09-01,16824.33064530523,1,0,0
2020-09-02,16813.45851006136,1,0,0
2020-09-03,16797.97326713774,1,0,0
2020-09-04,16834.15233811278,1,0,0
2020-09-05,16717.734939364058,1,0,0
2020-09-06,16608.532985889193,1,0,0
2020-09-07,16668.233412530197,1,0,0
2020-09-08,16645.750567869934,1,0,0
2020-09-09,16592.308042711447,1,0,0
2020-09-10,16565.48960649724,1,0,0
2020-09-11,16511.80766064613,1,0,0
2020-09-12,16406.36299384346,1,0,0
2020-09-13,16311.770158382727,1,0,0
2020-09-14,16299.71411569217,1,0,0
2020-09-15,16312.844239211974,1,0,0
2020-09-16,16214.26007567015,1,0,0
2020-09-17,16233.125755717734,1,0,0
2020-09-18,16384.108298433046,1,0,0
2020-09-19,16294.486692147688,1,0,0
2020-09-20,16203.446215742812,1,0,0
2020-09-21,16198.029377175311,1,0,0
2020-09-22,16230.030256243244,1,0,0
2020-09-23,16238.473408658065,1,0,0
2020-09-24,16699.627467844944,1,0,0
2020-09-25,16982.711546573482,1,0,0
2020-09-26,16870.130696975288,1,0,0
2020-09-27,16769.017404085527,1,0,0
2020-09-28,16902.833751682105,1,0,0
2020-09-29,16941.534781071376,1,0,0
2020-09-30,17072.972419255668,1,0,0
2020-10-01,16994.559039165244,1,0,0
2020-10-02,16961.467319661664,1,0,0
2020-10-03,16831.632711651586,1,0,0
2020-10-04,16700.366417932095,1,0,0
2020-10-05,16768.7928343361,1,0,0
2020-10-06,16760.677477994275,1,0,0
2020-10-07,16781.21028427262,1,0,0
2020-10-08,16770.232991838566,1,0,0
2020-10-09,16749.9951988735,1,0,0
2020-10-10,16631.35303873637,1,0,0
2020-10-11,16528.254517592763,1,0,0
2020-10-12,16504.540510131592,1,0,0
2020-10-13,16469.858726658887,1,0,0
2020-10-14,16460.352350176036,1,0,0
2020-10-15,16461.732623266875,1,0,0
2020-10-16,16468.47220965692,1,0,0
2020-10-17,16375.53995196085,1,0,0
2020-10-18,16291.93118531187,1,0,0
2020-10-19,16340.825391546445,1,0,0
2020-10-20,16482.854842965487,1,0,0
2020-10-21,16466.330854000476,1,0,0
2020-10-22,16592.979826911105,1,0,0
2020-10-23,16813.65833819271,1,0,0
2020-10-24,16707.781976538492,1,0,0
2020-10-25,16637.56861853641,1,0,0
2020-10-26,17167.842828547367,1,0,0
2020-10-27,17213.896286275994,1,0,0
2020-10-28,17348.46928727095,1,0,0
2020-10-29,17208.33053647759,1,0,0
2020-10-30,17365.039534988973,1,0,0
2020-10-31,17258.24098896876,1,0,0
2020-11-01,17042.68923382284,1,0,0
2020-11-02,17062.95266022366,1,0,0
2020-11-03,17058.01021297685,1,0,0
2020-11-04,17057.88141626575,1,0,0
2020-11-05,17064.627162680736,1,0,0
2020-11-06,17088.347508803472,1,0,0
2020-11-07,16980.970326037525,1,0,0
2020-11-08,16870.04966148838,1,0,0
2020-11-09,16886.452464707465,1,0,0
2020-11-10,16876.284243262384,1,0,0
2020-11-11,16817.76055948668,1,0,0
2020-11-12,16786.495578900754,1,0,0
2020-11-13,16769.94193382162,1,0,0
2020-11-14,16682.20757345188,1,0,0
2020-11-15,16601.003757217317,1,0,0
2020-11-16,16613.712669225588,1,0,0
2020-11-17,16582.58608542201,1,0,0
2020-11-18,16719.67437573046,1,0,0
2020-11-19,16708.929225362794,1,0,0
2020-11-20,16734.917091975727,1,0,0
2020-11-21,16641.011055808827,1,0,0
2020-11-22,16574.84491789849,1,0,0
2020-11-23,16596.18737910395,1,0,0
2020-11-24,16619.746752491115,1,0,0
2020-11-25,17121.96976697776,1,0,0
2020-11-26,17158.765166848694,1,0,0
2020-11-27,17296.375735501624,1,0,0
2020-11-28,17203.687067517287,1,0,0
2020-11-29,17078.793921670087,1,0,0
2020-11-30,17320.294034338283,1,0,0
2020-12-01,17224.66018120043,1,0,0
2020-12-02,17180.158613049058,1,0,0
2020-12-03,17179.678080404174,1,0,0
2020-12-04,17196.588139393254,1,0,0
2020-12-05,17069.736625734207,1,0,0
2020-12-06,16959.11500590372,1,0,0
2020-12-07,17024.695935983236,1,0,0
2020-12-08,16983.37277951679,1,0,0
2020-12-09,16929.28078798225,1,0,0
2020-12-10,16897.624343068557,1,0,0
2020-12-11,16850.501796659344,1,0,0
2020-12-12,16727.25514044584,1,0,0
2020-12-13,16630.504786246296,1,0,0
2020-12-14,16627.85187358946,1,0,0
2020-12-15,16808.306958936297,1,0,0
2020-12-16,16812.084889507758,1,0,0
2020-12-17,17162.53713912578,1,0,0
2020-12-18,17212.332692942273,1,0,0
2020-12-19,17101.991322039587,1,0,0
2020-12-20,17003.094822715382,1,0,0
2020-12-21,17042.185073768007,1,0,0
2020-12-22,17119.899924152138,1,0,0
2020-12-23,17203.61608471897,1,0,0
2020-12-24,17226.079526793772,1,0,0
2020-12-25,17124.915891324177,1,0,0
2020-12-26,17019.920974673838,1,0,0
2020-12-27,16922.237172264548,1,0,0
2020-12-28,17027.66641647493,1,0,0
2020-12-29,17037.834814538142,1,0,0
2020-12-30,17094.97751400108,1,0,0
2020-12-31,17228.911500376522,1,0,0
2021-01-01,17032.95621869466,1,0,0
2021-01-02,16898.76048970664,1,0,0
2021-01-03,16787.685428790715,1,0,0
2021-01-04,16875.542263298572,1,0,0
2021-01-05,16962.785470010316,1,0,0
2021-01-06,17082.271651341995,1,0,0
2021-01-07,17263.757304984105,1,0,0
2021-01-08,17196.823702805203,1,0,0
2021-01-09,17058.894936132037,1,0,0
2021-01-10,16930.47344512097,1,0,0
2021-01-11,17052.86262801234,1,0,0
2021-01-12,17143.167960257902,1,0,0
2021-01-13,17124.48454329721,1,0,0
2021-01-14,17092.08770738923,1,0,0
2021-01-15,17083.49704202482,1,0,0
2021-01-16,16978.80210234005,1,0,0
2021-01-17,16886.280592822324,1,0,0
2021-01-18,16905.11047115714,1,0,0
2021-01-19,16952.99924360822,1,0,0
2021-01-20,17112.446063395142,1,0,0
2021-01-21,17112.348084797064,1,0,0
2021-01-22,17251.65381530123,1,0,0
2021-01-23,17135.392356828936,1,0,0
2021-01-24,17037.689268253736,1,0,0
2021-01-25,17609.97520946763,1,0,0
2021-01-26,17713.808116410873,1,0,0
2021-01-27,17866.40889537963,1,0,0
2021-01-28,17761.358728243198,1,0,0
2021-01-29,18001.875808184657,1,0,0
2021-01-30,17892.280383762558,1,0,0
2021-01-31,17791.432612044828,1,0,0
2021-02-01,17556.662150388132,1,0,0
2021-02-02,17690.326032009605,1,0,0
2021-02-03,17730.073968563513,1,0,0
2021-02-04,17793.14624726236,1,0,0
2021-02-05,18026.022588431995,1,0,0
2021-02-06,17882.575882756417,1,0,0
2021-02-07,17759.55556550141,1,0,0
2021-02-08,17846.764353464903,1,0,0
2021-02-09,18206.50007584483,1,0,0
2021-02-10,18236.17615891309,1,0,0
2021-02-11,18212.20643237853,1,0,0
2021-02-12,18130.075408105207,1,0,0
2021-02-13,18044.514053895808,1,0,0
2021-02-14,17954.697761411808,1,0,0
2021-02-15,17980.897099773352,1,0,0
2021-02-16,17904.85145336165,1,0,0
2021-02-17,17871.185184619946,1,0,0
2021-02-18,17819.957296623495,1,0,0
2021-02-19,17835.29579053774,1,0,0
2021-02-20,17725.7461605559,1,0,0
2021-02-21,17623.30592814613,1,0,0
2021-02-22,17682.53973329888,1,0,0
2021-02-23,17737.259542872496,1,0,0
2021-02-24,17793.225942469973,1,0,0
2021-02-25,18053.176623975512,1,0,0
2021-02-26,18385.659241990183,1,0,0
2021-02-27,18256.01555016821,1,0,0
2021-02-28,18230.332559640723,1,0,0
2021-03-01,18171.96959700138,1,0,0
2021-03-02,18230.695791604317,1,0,0
2021-03-03,18284.672500238114,1,0,0
2021-03-04,18344.509559201782,1,0,0
2021-03-05,18490.034668725297,1,0,0
2021-03-06,18324.27770256514,1,0,0
2021-03-07,18185.784802611823,1,0,0
2021-03-08,18302.14448207946,1,0,0
2021-03-09,18308.30322693579,1,0,0
2021-03-10,18263.26980257212,1,0,0
2021-03-11,18259.39394523035,1,0,0
2021-03-12,18387.98968282416,1,0,0
2021-03-13,18248.9788733169,1,0,0
2021-03-14,18119.25421606158,1,0,0
2021-03-15,18158.196641298207,1,0,0
2021-03-16,18102.39967702741,1,0,0
2021-03-17,18068.391453731325,1,0,0
2021-03-18,18368.58227375902,1,0,0
2021-03-19,18403.257725516152,1,0,0
2021-03-20,18278.40447049225,1,0,0
2021-03-21,18157.432135902854,1,0,0
2021-03-22,18244.358053509874,1,0,0
2021-03-23,18218.936788200303,1,0,0
2021-03-24,18222.683701362253,1,0,0
2021-03-25,18478.360248309586,1,0,0
2021-03-26,18706.769835540428,1,0,0
2021-03-27,18570.19875472506,1,0,0
2021-03-28,18462.32008777289,1,0,0
2021-03-29,18529.74665289189,1,0,0
2021-03-30,18624.98502531656,1,0,0
2021-03-31,18747.92086905683,1,0,0
2021-04-01,18690.90356443195,1,0,0
2021-04-02,18678.059613523103,1,0,0
2021-04-03,18533.214549059776,1,0,0
2021-04-04,18391.660085722928,1,0,0
2021-04-05,18505.30595513548,1,0,0
2021-04-06,18534.85852709455,1,0,0
2021-04-07,18578.17040202664,1,0,0
2021-04-08,18594.309870635872,1,0,0
2021-04-09,18579.92476865105,1,0,0
2021-04-10,18435.573654408345,1,0,0
2021-04-11,18305.766353342784,1,0,0
2021-04-12,18346.261958923547,1,0,0
2021-04-13,18380.7319350435,1,0,0
2021-04-14,18366.606304866677,1,0,0
2021-04-15,18341.670287935853,1,0,0
2021-04-16,18322.675448323374,1,0,0
2021-04-17,18200.611158793392,1,0,0
2021-04-18,18090.358205718785,1,0,0
2021-04-19,18280.269811781647,1,0,0
2021-04-20,18244.84590621947,1,0,0
2021-04-21,18229.89585767993,1,0,0
2021-04-22,18617.24830696709,1,0,0
2021-04-23,18772.630204657125,1,0,0
2021-04-24,18627.303717571627,1,0,0
2021-04-25,18525.833047000895,1,0,0
2021-04-26,18640.02520318811,1,0,0
2021-04-27,18752.213705783444,1,0,0
2021-04-28,18893.37187263912,1,0,0
2021-04-29,18737.547592949093,1,0,0
2021-04-30,18989.19749388783,1,0,0
2021-05-01,18750.8871196778,1,0,0
2021-05-02,18582.11896334755,1,0,0
2021-05-03,18674.87279980187,1,0,0
2021-05-04,18851.078341118435,1,0,0
2021-05-05,18910.106450618277,1,0,0
2021-05-06,19329.986950560346,1,0,0
2021-05-07,19445.41899424681,1,0,0
2021-05-08,19279.646626272977,1,0,0
2021-05-09,19130.571600723124,1,0,0
2021-05-10,19281.547100679032,1,0,0
2021-05-11,19322.923704286215,1,0,0
2021-05-12,19289.296041062727,1,0,0
2021-05-13,19199.36687284957,1,0,0
2021-05-14,19097.110439421725,1,0,0
2021-05-15,18994.262389388547,1,0,0
2021-05-16,18892.718323623576,1,0,0
2021-05-17,18905.61679432407,1,0,0
2021-05-18,18889.02039875143,1,0,0
2021-05-19,18867.430131499284,1,0,0
2021-05-20,18861.408916363845,1,0,0
2021-05-21,18868.84672606483,1,0,0
2021-05-22,18774.96531580886,1,0,0
2021-05-23,18668.833265180543,1,0,0
2021-05-24,18746.577208697356,1,0,0
2021-05-25,18992.45576736539,1,0,0
2021-05-26,18891.362476494138,1,0,0
2021-05-27,19010.422031172613,1,0,0
2021-05-28,19143.080801138323,1,0,0
2021-05-29,18998.632537482572,1,0,0
2021-05-30,18892.24300510221,1,0,0
2021-05-31,18991.32012861576,1,0,0
2021-06-01,18993.268932451767,1,0,0
2021-06-02,19015.1994508877,1,0,0
2021-06-03,19030.333324293373,1,0,0
2021-06-04,19113.824363587268,1,0,0
2021-06-05,19007.51909230494,1,0,0
2021-06-06,18894.28544872632,1,0,0
2021-06-07,18991.541478987652,1,0,0
2021-06-08,19124.455915070997,1,0,0
2021-06-09,19319.68387971556,1,0,0
2021-06-10,19227.16777251614,1,0,0
2021-06-11,19185.93487878034,1,0,0
2021-06-12,19088.235135026076,1,0,0
2021-06-13,18996.13710218456,1,0,0
2021-06-14,19338.75933051587,1,0,0
2021-06-15,19378.68847947171,1,0,0
2021-06-16,19313.276959072133,1,0,0
2021-06-17,19236.282585883808,1,0,0
2021-06-18,19199.433300562327,1,0,0
2021-06-19,19119.7703734746,1,0,0
2021-06-20,19030.24852384215,1,0,0
2021-06-21,19021.217207691672,1,0,0
2021-06-22,19123.79496910992,1,0,0
2021-06-23,19084.888254991343,1,0,0
2021-06-24,19146.01446948344,1,0,0
2021-06-25,19413.16993796697,1,0,0
2021-06-26,19314.22718357054,1,0,0
2021-06-27,19223.579392206728,1,0,0
2021-06-28,19406.24485444874,1,0,0
2021-06-29,19439.499107576627,1,0,0
2021-06-30,19593.5167681525,1,0,0
2021-07-01,19525.766375139567,1,0,0
2021-07-02,19564.872270284395,1,0,0
2021-07-03,19441.20417749739,1,0,0
2021-07-04,19322.382915708284,1,0,0
2021-07-05,19532.30677516029,1,0,0
2021-07-06,19469.428359708632,1,0,0
2021-07-07,19427.2963078621,1,0,0
2021-07-08,19391.793127295063,1,0,0
2021-07-09,19685.578744654307,1,0,0
2021-07-10,19574.39238368045,1,0,0
2021-07-11,19473.11624519049,1,0,0
2021-07-12,19465.551350460428,1,0,0
2021-07-13,19439.495797604384,1,0,0
2021-07-14,19749.74002565413,1,0,0
2021-07-15,19762.123073049697,1,0,0
2021-07-16,19719.164628635597,1,0,0
2021-07-17,19612.716613033932,1,0,0
2021-07-18,19512.763807670104,1,0,0
2021-07-19,19537.843300683333,1,0,0
2021-07-20,19453.951859649795,1,0,0
2021-07-21,19452.126053157153,1,0,0
2021-07-22,19500.16184913265,1,0,0
2021-07-23,19652.391519622088,1,0,0
2021-07-24,19553.96489524058,1,0,0
2021-07-25,19479.050009712173,1,0,0
2021-07-26,19670.806094633623,1,0,0
2021-07-27,19766.560130979455,1,0,0
2021-07-28,19838.80793426793,1,0,0
2021-07-29,19852.118631099183,1,0,0
2021-07-30,19965.5671022897,1,0,0
2021-07-31,19879.980507122687,1,0,0
2021-08-01,19680.799594912653,1,0,0
2021-08-02,19748.270243858497,1,0,0
2021-08-03,19761.05624276589,1,0,0
2021-08-04,19789.70613060387,1,0,0
2021-08-05,19826.9603424138,1,0,0
2021-08-06,19851.78896382385,1,0,0
2021-08-07,19754.976945376835,1,0,0
2021-08-08,19637.90119193705,1,0,0
2021-08-09,19672.15899897844,1,0,0
2021-08-10,19565.588669827583,1,0,0
2021-08-11,19561.953729653505,1,0,0
2021-08-12,19533.223515472673,1,0,0
2021-08-13,19539.663229027643,1,0,0
2021-08-14,19442.393727937982,1,0,0
2021-08-15,19356.88173923909,1,0,0
2021-08-16,19397.14271573267,1,0,0
2021-08-17,19536.1567042476,1,0,0
2021-08-18,19502.897434392937,1,0,0
2021-08-19,19826.15646061402,1,0,0
2021-08-20,19822.34538300423,1,0,0
2021-08-21,19709.75422092552,1,0,0
2021-08-22,19628.02505230044,1,0,0
2021-08-23,19670.504803035474,1,0,0
2021-08-24,19672.237616251437,1,0,0
2021-08-25,19849.16369603101,1,0,0
2021-08-26,19929.15903685057,1,0,0
2021-08-27,20107.196530436533,1,0,0
2021-08-28,20009.01974145891,1,0,0
2021-08-29,19892.570819252614,1,0,0
2021-08-30,20082.72743402775,1,0,0
2021-08-31,19984.01414470111,1,0,0
2021-09-01,19953.21000790481,1,0,0
2021-09-02,19961.10549016488,1,0,0
2021-09-03,19997.259166183176,1,0,0
2021-09-04,19871.885464893992,1,0,0
2021-09-05,19756.128179537376,1,0,0
2021-09-06,19863.806380217586,1,0,0
2021-09-07,19936.91918735048,1,0,0
2021-09-08,19935.322720721695,1,0,0
2021-09-09,19900.953337919986,1,0,0
2021-09-10,19867.23100215241,1,0,0
2021-09-11,19745.792024108818,1,0,0
2021-09-12,19641.690351088007,1,0,0
2021-09-13,19630.534141337874,1,0,0
2021-09-14,19590.912886589387,1,0,0
2021-09-15,19592.60123626436,1,0,0
2021-09-16,19475.690331600937,1,0,0
2021-09-17,19505.883032328275,1,0,0
2021-09-18,19408.0130875261,1,0,0
2021-09-19,19316.769406051153,1,0,0
2021-09-20,19506.019937800527,1,0,0
2021-09-21,19486.66512852465,1,0,0
2021-09-22,19571.961312304855,1,0,0
2021-09-23,19961.606085679887,1,0,0
2021-09-24,20146.47099034388,1,0,0
2021-09-25,20034.895374639007,1,0,0
2021-09-26,19923.645307118375,1,0,0
2021-09-27,20034.91253865641,1,0,0
2021-09-28,20209.405587875503,1,0,0
2021-09-29,20235.751821290323,1,0,0
2021-09-30,20344.360075846897,1,0,0
2021-10-01,20293.658771284197,1,0,0
2021-10-02,20131.401048368843,1,0,0
2021-10-03,19994.617873752824,1,0,0
2021-10-04,20090.3498751609,1,0,0
2021-10-05,20119.475322017748,1,0,0
2021-10-06,20134.08316766891,1,0,0
2021-10-07,20185.36660340423,1,0,0
2021-10-08,20163.16781169985,1,0,0
2021-10-09,20027.71766449734,1,0,0
2021-10-10,19887.74860395444,1,0,0
2021-10-11,19874.52978037374,1,0,0
2021-10-12,19822.31717278411,1,0,0
2021-10-13,19794.17780800319,1,0,0
2021-10-14,19727.692294460074,1,0,0
2021-10-15,19761.979815202,1,0,0
2021-10-16,19641.40869823898,1,0,0
2021-10-17,19538.090195558547,1,0,0
2021-10-18,19539.622308357364,1,0,0
2021-10-19,19443.435379778093,1,0,0
2021-10-20,19627.503116149885,1,0,0
2021-10-21,19612.4143229348,1,0,0
2021-10-22,19707.31352121978,1,0,0
2021-10-23,19577.904450826587,1,0,0
2021-10-24,19470.06572397269,1,0,0
2021-10-25,19997.1270165178,1,0,0
2021-10-26,20047.393324330675,1,0,0
2021-10-27,20113.80700255904,1,0,0
2021-10-28,20258.01831574197,1,0,0
2021-10-29,20367.57008835409,1,0,0
2021-10-30,20251.49540044156,1,0,0
2021-10-31,20124.409029249426,1,0,0
2021-11-01,20114.74432016042,1,0,0
2021-11-02,20134.00669492596,1,0,0
2021-11-03,20162.20970142441,1,0,0
2021-11-04,20029.82454031644,1,0,0
2021-11-05,20125.31790064511,1,0,0
2021-11-06,19992.389876126537,1,0,0
2021-11-07,19891.280110612588,1,0,0
2021-11-08,19932.04748519476,1,0,0
2021-11-09,19882.96088618512,1,0,0
2021-11-10,19841.90573078741,1,0,0
2021-11-11,19748.0107058558,1,0,0
2021-11-12,19710.868420905237,1,0,0
2021-11-13,19597.844036747578,1,0,0
2021-11-14,19488.218125601503,1,0,0
2021-11-15,19515.315707518377,1,0,0
2021-11-16,19529.71028211255,1,0,0
2021-11-17,19670.564689643696,1,0,0
2021-11-18,19630.109277125863,1,0,0
2021-11-19,19640.59299181062,1,0,0
2021-11-20,19533.950307761177,1,0,0
2021-11-21,19424.799930105975,1,0,0
2021-11-22,19471.219723171747,1,0,0
2021-11-23,19470.314933287555,1,0,0
2021-11-24,19517.59510232771,1,0,0
2021-11-25,20074.69786280552,1,0,0
2021-11-26,20242.04220198685,1,0,0
2021-11-27,20111.530263314664,1,0,0
2021-11-28,20005.330355880586,1,0,0
2021-11-29,20093.733470335843,1,0,0
2021-11-30,20246.13295752839,1,0,0
2021-12-01,20238.55501591289,1,0,0
2021-12-02,20223.28195590045,1,0,0
2021-12-03,20221.259396806683,1,0,0
2021-12-04,20069.48900167848,1,0,0
2021-12-05,19929.715409440872,1,0,0
2021-12-06,20018.26512656477,1,0,0
2021-12-07,20066.085599328984,1,0,0
2021-12-08,20047.350803529793,1,0,0
2021-12-09,19965.349143282823,1,0,0
2021-12-10,19941.23012989957,1,0,0
2021-12-11,19811.63470095664,1,0,0
2021-12-12,19662.317917536784,1,0,0
2021-12-13,19645.976155563258,1,0,0
2021-12-14,19608.89201175881,1,0,0
2021-12-15,19791.652998289566,1,0,0
2021-12-16,19807.299465251133,1,0,0
2021-12-17,19847.21387107504,1,0,0
2021-12-18,19741.776401387116,1,0,0
2021-12-19,19638.898610522483,1,0,0
2021-12-20,20093.37062182655,1,0,0
2021-12-21,20134.036744111905,1,0,0
2021-12-22,20199.77329174644,1,0,0
2021-12-23,20285.17255070072,1,0,0
2021-12-24,20441.074172866694,1,0,0
2021-12-25,20323.946441808417,1,0,0
2021-12-26,20198.843912581033,1,0,0
2021-12-27,20278.408306281955,1,0,0
2021-12-28,20327.74260489246,1,0,0
2021-12-29,20350.159149361232,1,0,0
2021-12-30,20434.75112844219,1,0,0
2021-12-31,20586.442390691187,1,0,0
2022-01-01,20360.539190329386,1,0,0
2022-01-02,20189.587107435687,1,0,0
2022-01-03,20220.5357444621,1,0,0
2022-01-04,20201.687933776473,1,0,0
2022-01-05,20195.979706515373,1,0,0
2022-01-06,20157.108496738056,1,0,0
2022-01-07,20218.33364742504,1,0,0
2022-01-08,20075.26403903802,1,0,0
2022-01-09,19935.26057001743,1,0,0
2022-01-10,19922.33959460464,1,0,0
2022-01-11,19949.314380730608,1,0,0
2022-01-12,19901.10528579545,1,0,0
2022-01-13,19892.76300649761,1,0,0
2022-01-14,19885.70389558125,1,0,0
2022-01-15,19773.908393327452,1,0,0
2022-01-16,19656.93045944038,1,0,0
2022-01-17,19719.100588146983,1,0,0
2022-01-18,19599.319244608487,1,0,0
2022-01-19,19835.367824080437,1,0,0
2022-01-20,19834.243398593495,1,0,0
2022-01-21,19912.465118384323,1,0,0
2022-01-22,19809.34964011884,1,0,0
2022-01-23,19681.149215940764,1,0,0
2022-01-24,19845.80588318537,1,0,0
2022-01-25,20538.45843822314,1,0,0
2022-01-26,20646.435371824213,1,0,0
2022-01-27,20793.750459590356,1,0,0
2022-01-28,21018.201415713866,1,0,0
2022-01-29,20865.7592980094,1,0,0
2022-01-30,20717.911376842894,1,0,0
2022-01-31,20822.450366514982,1,0,0
2022-02-01,20642.257058095107,1,0,0
2022-02-02,20520.844809707047,1,0,0
2022-02-03,20485.752785588244,1,0,0
2022-02-04,20470.470509315055,1,0,0
2022-02-05,20338.907825313887,1,0,0
2022-02-06,20215.958740081707,1,0,0
2022-02-07,20226.109244204843,1,0,0
2022-02-08,20173.31340874788,1,0,0
2022-02-09,20115.27708285416,1,0,0
2022-02-10,20054.59640431667,1,0,0
2022-02-11,20022.242203432532,1,0,0
2022-02-12,19905.499640428803,1,0,0
2022-02-13,19797.28136607336,1,0,0
2022-02-14,19782.40708665388,1,0,0
2022-02-15,19756.661769872604,1,0,0
2022-02-16,19747.082141508512,1,0,0
2022-02-17,19747.5994024138,1,0,0
2022-02-18,19711.25899786788,1,0,0
2022-02-19,19622.992297441204,1,0,0
2022-02-20,19521.764295615107,1,0,0
2022-02-21,19739.54191786801,1,0,0
2022-02-22,19726.19942264857,1,0,0
2022-02-23,19703.105098284275,1,0,0
2022-02-24,19768.303334031727,1,0,0
2022-02-25,20455.17867393416,1,0,0
2022-02-26,20320.574191632513,1,0,0
2022-02-27,20198.671373940168,1,0,0
2022-02-28,20592.113112987667,1,0,0
2022-03-01,20469.91774662131,1,0,0
2022-03-02,20410.71852252739,1,0,0
2022-03-03,20352.66857904903,1,0,0
2022-03-04,20329.32372052609,1,0,0
2022-03-05,20193.32722195714,1,0,0
2022-03-06,20061.73882508658,1,0,0
2022-03-07,20120.37734258898,1,0,0
2022-03-08,20072.0306357684,1,0,0
2022-03-09,20037.219821261308,1,0,0
2022-03-10,19981.680429812204,1,0,0
2022-03-11,20061.03332861121,1,0,0
2022-03-12,19929.376920757644,1,0,0
2022-03-13,19816.469832650615,1,0,0
2022-03-14,19826.220994683543,1,0,0
2022-03-15,19819.60733423267,1,0,0
2022-03-16,19817.709337051776,1,0,0
2022-03-17,19774.984290740987,1,0,0
2022-03-18,19740.72513819594,1,0,0
2022-03-19,19636.65488533336,1,0,0
2022-03-20,19528.263224807488,1,0,0
2022-03-21,19717.47984005715,1,0,0
2022-03-22,19805.491855650605,1,0,0
2022-03-23,19813.146541377628,1,0,0
2022-03-24,19901.196678704036,1,0,0
2022-03-25,20565.66909967758,1,0,0
2022-03-26,20431.42480456163,1,0,0
2022-03-27,20297.495335157855,1,0,0
2022-03-28,20418.105382616457,1,0,0
2022-03-29,20447.7687863431,1,0,0
2022-03-30,20508.025891376088,1,0,0
2022-03-31,20628.19293870092,1,0,0
2022-04-01,20565.60755256206,1,0,0
2022-04-02,20400.10282357494,1,0,0
2022-04-03,20255.121741479423,1,0,0
2022-04-04,20272.712328839025,1,0,0
2022-04-05,20257.0422063867,1,0,0
2022-04-06,20255.51346803317,1,0,0
2022-04-07,20288.72629117751,1,0,0
2022-04-08,20324.834575919827,1,0,0
2022-04-09,20183.7321599584,1,0,0
2022-04-10,20060.22176531772,1,0,0
2022-04-11,20037.4888569264,1,0,0
2022-04-12,19987.699153474277,1,0,0
2022-04-13,19942.61246826489,1,0,0
2022-04-14,19940.241500901084,1,0,0
2022-04-15,19941.571438951752,1,0,0
2022-04-16,19820.196436864375,1,0,0
2022-04-17,19711.99834114557,1,0,0
2022-04-18,20120.252366528824,1,0,0
2022-04-19,19943.96081698983,1,0,0
2022-04-20,20311.42336912222,1,0,0
2022-04-21,20675.137089752578,1,0,0
2022-04-22,21170.946238970777,1,0,0
2022-04-23,20942.18367633274,1,0,0
2022-04-24,20753.624698912303,1,0,0
2022-04-25,21721.98741599753,1,0,0
2022-04-26,22197.553689982225,1,0,0
2022-04-27,22569.61279340271,1,0,0
2022-04-28,22718.10772817949,1,0,0
2022-04-29,22746.95662006938,1,0,0
2022-04-30,22537.252650609607,1,0,0
2022-05-01,22252.96332688595,1,0,0
2022-05-02,22107.03785812988,1,0,0
2022-05-03,21966.448931757113,1,0,0
2022-05-04,21816.172194584065,1,0,0
2022-05-05,21887.65644627447,1,0,0
2022-05-06,21809.9010310685,1,0,0
2022-05-07,21661.191113671444,1,0,0
2022-05-08,21505.40776593151,1,0,0
2022-05-09,21435.018849979308,1,0,0
2022-05-10,21330.25253881759,1,0,0
2022-05-11,21248.932078743088,1,0,0
2022-05-12,21174.806222468334,1,0,0
2022-05-13,21137.797820059353,1,0,0
2022-05-14,20996.04895887152,1,0,0
2022-05-15,20882.66243736713,1,0,0
2022-05-16,20756.275177622825,1,0,0
2022-05-17,20829.95799173165,1,0,0
2022-05-18,20792.92403900133,1,0,0
2022-05-19,20787.07853403412,1,0,0
2022-05-20,20979.918938115417,1,0,0
2022-05-21,20840.863600653494,1,0,0
2022-05-22,20736.208347568027,1,0,0
2022-05-23,20726.153628237964,1,0,0
2022-05-24,20713.127127200656,1,0,0
2022-05-25,21196.85346411848,1,0,0
2022-05-26,21213.380345227695,1,0,0
2022-05-27,21321.34749507466,1,0,0
2022-05-28,21205.8411484658,1,0,0
2022-05-29,21053.345200641244,1,0,0
2022-05-30,21106.438317722634,1,0,0
2022-05-31,21222.01471957293,1,0,0
2022-06-01,21081.16543859833,1,0,0
2022-06-02,20995.548341628026,1,0,0
2022-06-03,20985.02904934259,1,0,0
2022-06-04,20869.916893629907,1,0,0
2022-06-05,20754.352236440256,1,0,0
