Day,Path_0,Path_100,Path_200,Path_300,Path_400,Path_500,Path_600,Path_700,Path_800,Path_900,Pct_5,Pct_25,Pct_50,Pct_75,Pct_95
964,0.0002331483756073858,0.0003168360412614299,0.00026475028937981743,0.00037403730876353977,0.00025112783961399337,0.00032239474952292185,0.0003214212419450313,0.00024948746083519125,0.0002688102951262632,0.00027038115677659836,0.00020073106903028802,0.00023764480253093745,0.0002679437100057096,0.0002986562792604133,0.00035419601467263554
965,0.0002289312359537123,0.000309660004351846,0.00025814969315915605,0.00036479110034797136,0.0002468430803302243,0.0003168011316689357,0.0003142418061005333,0.00024550159406528277,0.00026424137028535226,0.00026675159636039186,0.0001977765753902727,0.00023340223131075767,0.00026312360801488766,0.0002931142428648057,0.00034755087726466626
966,0.00022297779009085818,0.0003032078440770289,0.00025393018216609555,0.0003587837802908827,0.00024304470442595668,0.0003089251618946811,0.0003098791778210529,0.0002418158793219844,0.0002611481322268581,0.0002629554817295639,0.00019398021177817443,0.00022905888117156099,0.0002580013377231811,0.00028783993538092074,0.00034150698656621397
967,0.00021962161473994978,0.00029801617712460005,0.00024846112680328673,0.000352848719750097,0.00023643890504354497,0.0003016460170341577,0.00030296747222659703,0.00023672041350689623,0.0002559808440681009,0.0002606747254238347,0.00018983744947810306,0.00022433426618210294,0.00025281520534588937,0.00028248210397444214,0.0003354033656264956
968,0.00021350014707537235,0.0002918706566432318,0.0002432546165428126,0.0003475172285580332,0.0002331367165084141,0.000295857229890166,0.00029834194351100737,0.00023207903963007832,0.0002529422976595642,0.0002541591321601419,0.00018720414396118914,0.00022006619670116964,0.00024783241532913233,0.0002776739797133701,0.00032801070785881974
969,0.00020958361969416448,0.0002872618774156111,0.00023828895733049083,0.00033693939352882245,0.00022853348493890463,0.0002874315003187328,0.0002923681164899663,0.00022766660652090434,0.0002452326965047296,0.0002511213429713243,0.00018349473962440415,0.00021616179970298158,0.0002435673096062917,0.0002727166825453573,0.00032313947247904765
970,0.00020724731091380745,0.00028273991292976223,0.00023615588232434986,0.00033124696407771555,0.0002258182900781492,0.00028382302787307824,0.00028879616879600307,0.00022187821101409618,0.00024067455527209138,0.0002458411386903187,0.00018035728201164108,0.00021220720425003907,0.00023941311553711807,0.0002673725583049228,0.0003165466885178658
971,0.00020326501188895466,0.0002780223480073623,0.00023132338344258798,0.00032666038332121916,0.0002221052814681588,0.00027704579542819305,0.0002847686645282921,0.00021716206605246728,0.0002358507360235924,0.00024041584096795582,0.00017704943598498719,0.0002082415300823483,0.0002347111600879737,0.0002620631145915549,0.00031083884290305234
972,0.00020021044717703952,0.00027308406164125426,0.00022568833728025628,0.00032328042631426856,0.00021840083413285648,0.0002731766622564789,0.00027994795031256563,0.00021575971695534936,0.00023153977793208,0.00023883017560399363,0.00017332556859866655,0.00020461236839766812,0.0002303106418964857,0.0002571974200216459,0.0003047157294204754
973,0.00019562505232002868,0.000269837311591519,0.00022037794798078668,0.0003177925372012257,0.0002132932407205616,0.0002699655274439723,0.00027474878860289973,0.00021140724346455273,0.0002301705245708523,0.00023479745245099894,0.00017008040761784545,0.0002006149347575596,0.00022615790094176655,0.00025206211557166416,0.0002992101342252979
974,0.00019265651585081061,0.00026551526219699683,0.00021570089206291343,0.0003122023645090109,0.00021147359421045084,0.0002638532681557843,0.00027009189066732345,0.00020897400450786588,0.00022807371580062154,0.00022722287609666664,0.00016694819839934455,0.00019728683046828346,0.00022192241582584058,0.0002480504531211058,0.0002924130823630877
975,0.0001895271893255651,0.0002609922931344449,0.00021000636630640385,0.00030706108995842284,0.0002062792976925783,0.00026051098245307954,0.00026624235955817965,0.0002035732046287216,0.00022308272538289908,0.00022513073158774357,0.00016393807926068322,0.00019345289992926798,0.00021814955218405754,0.0002431888264576344,0.0002871075482430688
976,0.0001878644505358093,0.00025707028333964605,0.00020648903771585178,0.00030047837612929207,0.00020344009892535537,0.00025423963342822195,0.0002606285533659223,0.00020123182084581361,0.0002165284746964827,0.00022013481971927984,0.00016009264937552316,0.00018957162048303144,0.00021430653005160806,0.0002385093375488097,0.000282156128292582
977,0.0001848189148121741,0.00025298436944464565,0.00020196124946118336,0.00029492596792547493,0.00019972493546296496,0.00024714399454255396,0.0002563244730885789,0.00019769497029857442,0.00021095503072714902,0.00021716581333003213,0.00015797601439029114,0.00018608832408612818,0.00021034738531916833,0.00023406985067996367,0.00027679971213735613
978,0.00018370858298069308,0.00024990715864805114,0.00019832480677581588,0.0002892070427527482,0.00019703205751466364,0.00024369715797746975,0.00025098092579096135,0.0001945704414019915,0.00020617198558508265,0.00021314551093041596,0.00015410620927552103,0.0001825292028242066,0.00020591013180947264,0.00023012135063728368,0.0002718044776724875
979,0.00018180630157823077,0.0002457977050507547,0.00019489546331834714,0.00028432038133532434,0.0001948590237653185,0.00023846700336702236,0.00024830981385207465,0.00019146449012115096,0.00020339059686025926,0.00020933553965267585,0.00015201403110144408,0.0001795776256122148,0.00020215632948006676,0.0002252457320715496,0.00026600762638808665
980,0.000177717903516478,0.00024126119996447387,0.00019064314870863246,0.00028077051242301267,0.00019102308218822234,0.0002339724116074779,0.0002433251871259548,0.00018790242729841894,0.0001984095576651789,0.00020651461186202807,0.00014865561579341057,0.0001760424904348489,0.0001985369122722822,0.00022130517762935842,0.0002608746860124141
981,0.0001736980953688211,0.00023632817929168543,0.00018773400196845275,0.0002747014979678471,0.00018810873970310534,0.00022878222188335502,0.00023950832387433435,0.0001843893232923254,0.00019435738884444306,0.00020222612441797626,0.00014581569566363763,0.0001730269055360645,0.00019465835113588112,0.00021684339664449477,0.0002561385920081169
982,0.0001700931437533075,0.00023176170630152224,0.00018402689893434548,0.0002691575957078373,0.00018337107944394268,0.0002253907464878807,0.00023370179275996738,0.000180171708760707,0.0001918121330345683,0.00019850456103174345,0.00014312956047343823,0.0001700664018419117,0.00019115825440308023,0.00021327286633866956,0.0002519408913108565
983,0.0001677887684272895,0.0002295867688503321,0.00018206192482939107,0.00026527072713480946,0.0001806401918894532,0.00021947684700161416,0.00023057760738431283,0.000176549852206845,0.00018848193058228582,0.00019473743684897036,0.00014052355725910955,0.0001665651372770327,0.00018734431459706898,0.00020907675460880192,0.0002474035439268434
984,0.0001647173470273338,0.00022581454269648981,0.00017982471070258682,0.0002625411524181868,0.0001783559794982019,0.00021444447656876448,0.00022845841700706138,0.00017295151541771796,0.00018669645312888752,0.00018961779550004507,0.00013785131886784267,0.00016390193322426264,0.0001839743047798893,0.00020553639645913584,0.00024327499610846202
985,0.00016166454709571555,0.0002215062337744991,0.00017604640522033172,0.0002584948268688905,0.00017646150172898146,0.00021026163138822564,0.00022418409958447548,0.0001701147753698621,0.00018394474158165723,0.00018758863855681588,0.00013563035422370394,0.00016049530947662656,0.0001807546471768735,0.0002017034733393139,0.00023842600544023333
986,0.0001596344907051774,0.0002165144004843208,0.00017299796916456182,0.00025503714014779566,0.00017350156405186436,0.00020686563326256083,0.00021970956493814992,0.0001684350443310987,0.00018013732116299133,0.00018313189195174256,0.00013340445014379417,0.00015721314657383105,0.00017729268181858066,0.00019836463012195448,0.0002345575954786089
987,0.00015543085261452675,0.0002137269385661848,0.00016860437714789976,0.00024999983046947714,0.00017038657834442575,0.0002034995294229241,0.00021678332667589528,0.00016612209294479796,0.00017708473861043962,0.00018015678058286796,0.00013082979947999385,0.00015487797734594928,0.00017392247571810298,0.00019463874801328474,0.00022998405514057022
988,0.0001518415020620403,0.00020816938215364222,0.000165582139895682,0.0002454259442793968,0.0001676442765858788,0.0001978070536940861,0.00021179894200552038,0.00016379454605474614,0.00017276888436038913,0.0001766856025985336,0.0001285831197000102,0.00015183962228801793,0.00017054024654187915,0.00019086648034095545,0.00022548341487828825
989,0.00014919814892946592,0.00020512368746726747,0.00016242497914897182,0.00024055886081812174,0.0001637871457611871,0.000194014965425298,0.00020834504413307995,0.0001606323847655207,0.00016956621115144015,0.00017270073866044032,0.00012654143309400408,0.0001490211577746667,0.00016741743036449418,0.00018769566120540053,0.0002215498233315459
990,0.00014640943319640842,0.00020131050760158458,0.00016051116200616557,0.00023577578629990816,0.00016103524281383785,0.00019156975976395284,0.00020607761889696307,0.00015713601525272418,0.00016376964533329523,0.00016859159293364372,0.00012372827762511117,0.0001460519096185367,0.00016418197657702547,0.0001839739210531887,0.00021778606882714665
991,0.0001435353172077584,0.0001969431227726598,0.00015855480205008378,0.00022900495637452845,0.00015783954288457687,0.00018837359419375717,0.0002029172196856031,0.0001553088309342188,0.00015991729515293007,0.00016653448253499636,0.0001217550823600081,0.00014350470372111212,0.0001615544630598665,0.00018097610123991964,0.0002129910775346316
992,0.0001423891269289774,0.0001940785045805244,0.00015614327819730024,0.00022378601051685983,0.0001547616865059214,0.00018465254427558946,0.00019903012617287905,0.00015342449448347786,0.0001566340971193837,0.00016439287893305602,0.00011934168117405506,0.00014060662261165157,0.0001581692389332556,0.00017742691981857418,0.00020901792055500062
993,0.00013992964377870117,0.00018924296364425703,0.0001531786106367117,0.00022065762243327663,0.00015297058600180797,0.00018169176315209443,0.00019568973017423466,0.00015028769415259403,0.00015384144469467658,0.0001613448012376511,0.00011723413177074787,0.00013797345590420477,0.00015524893934367438,0.00017418389762734914,0.0002057698856628916
994,0.0001378275266058907,0.0001874130005242297,0.00014971817133686824,0.00021717905786859714,0.00015087751228603694,0.0001787507711040499,0.00019232943860526832,0.00014763620049319418,0.00015076412578487273,0.00016006993344172335,0.00011537005816070542,0.00013527304606036602,0.0001521450150969871,0.00017081965145738208,0.0002022650856564214
995,0.00013598498891413417,0.00018240529944536804,0.0001473768308663211,0.00021163709935064477,0.00014825356109766008,0.0001770181176890898,0.00018827446747650065,0.0001444116230382391,0.00014880793597172814,0.00015649889440483587,0.0001129053137816251,0.000132743594515068,0.000149408465721306,0.00016759142330345653,0.00019830460160001262
996,0.00013365999838808445,0.00017933187483852196,0.00014479062433076339,0.00020654801724562057,0.0001455617546902054,0.00017501150739719808,0.00018591846003077186,0.00014027684923478424,0.00014601648528238763,0.00015304639519404383,0.00011081245344524868,0.00013055286041714593,0.00014682498599484425,0.0001647851533318609,0.0001950352498816454
997,0.00012993677187508808,0.00017771137666465034,0.00014171729872553367,0.00020314002624884455,0.00014350049487481926,0.00017227516620213485,0.00018243837235685798,0.00013805487535923484,0.00014279000728257285,0.00015069627302880618,0.00010814888658439209,0.00012781773949924232,0.00014407427317697654,0.00016158827266395207,0.00019125976680643047
998,0.00012709520705836782,0.00017512483839081735,0.00013886798250431408,0.00019989434250757606,0.00014114635999742646,0.00017040258420788704,0.00017950502130197168,0.00013555523262758501,0.00014048201696125663,0.00014828331159596914,0.00010660408058147228,0.0001257643945422849,0.0001412687836298369,0.00015845851760602206,0.00018733714647514916
999,0.00012511301325610796,0.00017294909436953794,0.00013635724164436146,0.00019550624981284537,0.00013894355068860562,0.00016677287927461645,0.0001759206096992267,0.0001328911437995864,0.00013866040791027018,0.0001447059312644694,0.00010443339421264688,0.00012321526719988698,0.00013880793320320697,0.00015598886262644445,0.0001836594852713935
1000,0.00012242113743163037,0.00016929006711782378,0.00013316845796598878,0.0001925904648772274,0.00013665231670925262,0.00016445134960140192,0.00017188664014161515,0.0001318737902036851,0.00013642184152342526,0.00014336175472062857,0.00010242864265413553,0.00012090782692699469,0.00013646443814831801,0.00015291686134945076,0.00018020132708012273
1001,0.0001192633538856557,0.00016723358317088124,0.00013031943140734973,0.00018834569672156784,0.0001337224547406134,0.00016166797234241627,0.00016944493545719861,0.0001305129562079993,0.00013312928844791028,0.0001405876021955895,0.0001000890711053754,0.00011873693386702953,0.00013366624276759547,0.00015033421872288265,0.00017709269322519063
1002,0.00011648003852844576,0.00016459066933299842,0.00012810731487829312,0.00018468674190500644,0.00013085351613008033,0.00015946258148918853,0.00016660003224248953,0.00012752400950128483,0.00012940210900494828,0.00013885230976339795,9.850903795581407e-05,0.00011646155646698382,0.00013139569541732,0.0001471641285928178,0.0001741438042496798
1003,0.00011428312924943931,0.00016067375390516154,0.00012583488696319453,0.00018196279509821996,0.00012822183403334982,0.00015656346054940072,0.00016423561174507055,0.0001249642394297395,0.00012888965833799765,0.00013552411345606392,9.70949869958204e-05,0.00011428080474964641,0.00012899120933645395,0.00014431431109112984,0.00017034523261650676
1004,0.00011254556206282654,0.00015788751900749296,0.00012316306624465733,0.0001794183222695225,0.0001261932186228303,0.00015325553907207749,0.00016212338998460387,0.00012398212233257508,0.00012726503965334758,0.0001320166282992348,9.529736046479577e-05,0.00011197216689641611,0.00012655290769250242,0.0001417315918552917,0.00016719616100377074
1005,0.00011005090033589178,0.0001545404457240808,0.00012004362412272766,0.00017633100409567375,0.00012303369651929326,0.00014866238506772896,0.00016085219908084964,0.00012221288097816267,0.00012589515778468712,0.00012949094915932347,9.384367597718872e-05,0.00010972482581238933,0.00012390090755858994,0.00013895911982891073,0.00016424919928546532
1006,0.00010778510040601666,0.0001505571386836133,0.00011889317825463444,0.0001714348377092033,0.00012130393113372846,0.00014763880910073087,0.00015679356755555847,0.00011954413801367187,0.00012352452649178403,0.00012815229217957936,9.149619465190002e-05,0.00010783171993033283,0.00012170661724235823,0.00013637543110171354,0.00016179964413559462
1007,0.00010528608223984375,0.00014809412564857172,0.00011637617099437132,0.0001690803815388128,0.00011862233051470748,0.0001446991996942058,0.00015326892895212426,0.00011838936859266422,0.00012122951384995914,0.0001264094638682256,8.954491540075157e-05,0.00010578751954627136,0.0001193455719078787,0.0001337979224944351,0.00015870534370743407
1008,0.00010298668924090517,0.00014544365523122378,0.0001135373701763153,0.00016625523761695205,0.00011647410263426602,0.0001419687121206482,0.0001492479519327207,0.00011703857221259258,0.0001187909701348237,0.00012385921745976301,8.82045056064509e-05,0.00010395749169743413,0.00011713283160095936,0.00013135327424806755,0.00015578761178712075
1009,0.00010051665001215766,0.00014297829707183497,0.000110444487465131,0.00016322297066847968,0.00011360075249644663,0.00013885470865604237,0.00014595259494700662,0.00011504617804286606,0.00011695468471995743,0.00012071987319748252,8.667411742794686e-05,0.00010210928135191226,0.00011507097719660863,0.00012895215810738986,0.00015234849394142459
1010,9.893028049088336e-05,0.00014102396215832585,0.00010857147933382914,0.0001591632593792272,0.0001127485656566607,0.0001367738276840898,0.0001423073086156013,0.000113320206505235,0.00011404627668482441,0.00011795816618796069,8.520138706091877e-05,0.00010024246997598186,0.00011304408730223894,0.00012626783498279864,0.00014984161927500828
1011,9.642039473064815e-05,0.00013935659335850682,0.0001057388908566804,0.00015589491374237737,0.00011214461982527715,0.0001345652152820098,0.00014010900580075291,0.00011067923455975705,0.00011161352101929687,0.00011637177987561472,8.333234125245843e-05,9.849422985470281e-05,0.00011086101917830405,0.0001239254471778465,0.00014699926360365651
1012,9.453297827292807e-05,0.00013678648551611368,0.00010388503975581764,0.00015233276100124385,0.0001104529086756952,0.00013314370581868327,0.00013846274429214428,0.00010832920344616305,0.00010961640646194935,0.00011377379619214413,8.139716255168894e-05,9.655409773971888e-05,0.00010870899874609763,0.00012170614861347528,0.0001440647010839486
1013,9.176387011379419e-05,0.00013314323361193097,0.00010183393950135182,0.00014884597885941604,0.0001087417727320484,0.00013177323080352371,0.0001356003475080699,0.00010668702437000808,0.000106843265010244,0.00011105211288298218,8.029570131004762e-05,9.501910552386015e-05,0.00010673740741536989,0.00011952616756429083,0.00014107855514706297
1014,9.038875265050357e-05,0.00012995568204831665,9.989873092530156e-05,0.00014521590176626447,0.00010748862035959366,0.00012980268383285586,0.00013226884071713794,0.00010518770391986518,0.00010444846643017794,0.00010943648777061078,7.879213996027253e-05,9.309661323789753e-05,0.00010498315933493019,0.00011749636041605205,0.00013850853091800593
1015,8.789976163122447e-05,0.0001275506580053036,9.791428685078074e-05,0.00014309476318518692,0.00010474416747046469,0.00012850363428970106,0.00013007888094428846,0.00010266592525154286,0.0001029542424990432,0.00010736680589135308,7.751665637087107e-05,9.147659257032923e-05,0.00010295406748815476,0.00011524465231995654,0.00013585913744408498
1016,8.617899387777919e-05,0.00012616447586028508,9.620039222720093e-05,0.0001401540372219411,0.00010275256390346302,0.00012555880976979249,0.00012715013783700106,0.00010083866487778228,0.00010103323155634928,0.00010584539213629235,7.60049269153234e-05,8.962067753733781e-05,0.00010101011295895738,0.0001130861699164975,0.0001334072386340795
1017,8.487072223494547e-05,0.00012362565937680845,9.410759443396846e-05,0.00013816567892140785,0.00010067703117197848,0.00012347423646329642,0.00012539162061269384,9.975514050697802e-05,9.809659736040377e-05,0.00010441409791052198,7.435214578843313e-05,8.803449359037656e-05,9.912326571221076e-05,0.00011096743067785773,0.0001308098435513914
1018,8.350872451475773e-05,0.00012122195866403932,9.21089917506463e-05,0.00013584774455684324,9.869205571291396e-05,0.00012088104543733122,0.00012402237956132055,9.775695736984959e-05,9.662566776003602e-05,0.0001025596138266463,7.318116412782428e-05,8.647988036467665e-05,9.73890693632548e-05,0.00010902389059980221,0.00012906427559401535
1019,8.209790416929707e-05,0.00011860646016491658,9.100619799086351e-05,0.0001342202595576778,9.665366551320665e-05,0.00011915305015345653,0.00012090884388282695,9.60156559372176e-05,9.454290101941281e-05,0.00010121154336618647,7.186884777253075e-05,8.498458858762169e-05,9.547341259304552e-05,0.00010689582565500434,0.00012649356368772937
1020,8.039458297133188e-05,0.00011643242464818703,8.942322832337872e-05,0.00013196893165172023,9.473247348959459e-05,0.00011649229937582874,0.00011818159516434073,9.4353631754127e-05,9.357955261864539e-05,9.832889896934972e-05,7.052891105390041e-05,8.329449296680241e-05,9.368200010154304e-05,0.00010500283657461799,0.00012388704369322744
1021,7.868554750797782e-05,0.00011346474613879827,8.828337261190515e-05,0.0001298337531092846,9.308374401069805e-05,0.00011404037101541286,0.00011716897695871906,9.273019346133868e-05,9.120982109762991e-05,9.665883504188356e-05,6.92709286991347e-05,8.173213075667503e-05,9.201148716842796e-05,0.0001029055861883763,0.00012205439138618954
1022,7.745938384320824e-05,0.00011118435669718447,8.658488557031936e-05,0.0001258600288504179,9.187845062170357e-05,0.0001127021210904125,0.00011520499740464609,9.004464566927809e-05,8.974566354775867e-05,9.485878422422184e-05,6.77731892682149e-05,8.028845582630475e-05,9.013017059664703e-05,0.00010113537179427679,0.00012020150507332779
1023,7.603210433521392e-05,0.00010947974338382745,8.534710482875927e-05,0.0001229622852115846,9.025858407430325e-05,0.00010986758807688192,0.00011301187778345688,8.799518459519223e-05,8.887084487080521e-05,9.341014941716727e-05,6.670537481505347e-05,7.863490095381111e-05,8.86933188208646e-05,9.905608870525273e-05,0.00011732249793941495
1024,7.3778565215894e-05,0.00010747713417378143,8.440115032834135e-05,0.00012036679122944961,8.898231988691429e-05,0.00010775304059797561,0.00011044012091111775,8.560946681780102e-05,8.752555366123509e-05,9.22733292241717e-05,6.531035683481107e-05,7.72987133415469e-05,8.700099952954905e-05,9.739643715459013e-05,0.00011527607589473793
1025,7.175017610936977e-05,0.00010604259558309204,8.286816734060105e-05,0.00011684921009777416,8.728581020612432e-05,0.00010587147807176871,0.00010793501493269187,8.460720899176018e-05,8.530020363302758e-05,9.009537837146281e-05,6.42020466209528e-05,7.591149183607366e-05,8.543580191729767e-05,9.54314782587486e-05,0.00011315500317309281
1026,7.025702916470914e-05,0.00010439519584575843,8.085654414879467e-05,0.00011519218506551664,8.616635674378958e-05,0.00010317885671069547,0.00010561099160462172,8.28387915886815e-05,8.383876314400763e-05,8.798471725005394e-05,6.294758712660296e-05,7.444363214553705e-05,8.363908955029902e-05,9.379545884755578e-05,0.00011085419709233218
1027,6.893978755065339e-05,0.00010308222658380303,7.916666861146605e-05,0.00011180606621186824,8.373439529933299e-05,0.00010081547200392095,0.00010406002932132251,8.111107232957377e-05,8.223778685566199e-05,8.610572394004696e-05,6.161533066737194e-05,7.302606173306795e-05,8.197328087542697e-05,9.20490297146926e-05,0.00010863127776552057
1028,6.76179759830255e-05,0.0001017169877178095,7.714655482510106e-05,0.0001106569364129587,8.185411192881071e-05,9.985797855939807e-05,0.00010254249875111198,7.976512144765905e-05,8.042312180796268e-05,8.468372097048232e-05,6.022207076726014e-05,7.182437385590036e-05,8.043952241692873e-05,9.038131278541224e-05,0.00010674363793527212
1029,6.614881248828281e-05,9.91889799314395e-05,7.47373417267451e-05,0.00010810145478336227,8.005781415865322e-05,9.684790993173085e-05,0.00010109260648078753,7.847853849747115e-05,7.878582411538199e-05,8.252369510445412e-05,5.929852566469814e-05,7.032923975525067e-05,7.906693113947277e-05,8.865879706173353e-05,0.00010463325190259351
1030,6.527175504173479e-05,9.752089136544877e-05,7.357450629806837e-05,0.0001067252830599653,7.891261787184342e-05,9.625867732432057e-05,9.964021683825196e-05,7.657212060922375e-05,7.734203072923656e-05,8.029628309033388e-05,5.836127234465088e-05,6.915461131489555e-05,7.766740244081863e-05,8.693833482336253e-05,0.00010314530603040921
1031,6.414776330835442e-05,9.569462040550962e-05,7.244131658758771e-05,0.00010483181852535633,7.679199086583226e-05,9.423315768529187e-05,9.883530056226709e-05,7.538509130593433e-05,7.551629549798631e-05,7.937657512605475e-05,5.725909610971759e-05,6.77509141658197e-05,7.611242634429768e-05,8.535600091524122e-05,0.0001011667652005398
1032,6.35116338816968e-05,9.325716496297297e-05,7.101924040148862e-05,0.00010293678846751997,7.540404214223348e-05,9.240728371225203e-05,9.740868374771711e-05,7.35327030198667e-05,7.453252574098295e-05,7.783853065911513e-05,5.619328914773462e-05,6.644854275584822e-05,7.471513775182756e-05,8.380903628138315e-05,9.932564269834947e-05
1033,6.220212883276238e-05,9.161169627191458e-05,6.942572358550672e-05,0.00010048003732266869,7.412164761554118e-05,9.11492586417879e-05,9.599230182487062e-05,7.214810368052067e-05,7.307337288719806e-05,7.576374598309089e-05,5.533140910054827e-05,6.532411445164978e-05,7.331103453582504e-05,8.226551657484244e-05,9.768507410074958e-05
1034,6.083979603574039e-05,9.072417617460013e-05,6.81969841395022e-05,9.80889873637232e-05,7.315621774039718e-05,8.901242456153538e-05,9.368932737089397e-05,7.096450975313218e-05,7.166187167022885e-05,7.467326613451523e-05,5.4006712909554636e-05,6.38587520653842e-05,7.197397225271987e-05,8.087543165470336e-05,9.561291888566757e-05
1035,5.986322424747607e-05,8.868076664460815e-05,6.720014989098568e-05,9.659110239584344e-05,7.14891059023701e-05,8.764398779037069e-05,9.251548067744294e-05,6.971828379880824e-05,6.978824418656388e-05,7.35873190295942e-05,5.3052605717633446e-05,6.2841850082156e-05,7.048660133263476e-05,7.930569041880915e-05,9.395476881742546e-05
1036,5.826498289083908e-05,8.683179314008361e-05,6.609664894007527e-05,9.46847785116108e-05,6.968764963072012e-05,8.571326562183252e-05,9.029409331485432e-05,6.861105966007713e-05,6.861359054201972e-05,7.29685235103017e-05,5.204771113054285e-05,6.17256466942892e-05,6.917725496102765e-05,7.783128448535162e-05,9.221833351597432e-05
1037,5.75536613905344e-05,8.46536599769073e-05,6.448597287653379e-05,9.386176785850282e-05,6.769483529799189e-05,8.453328603203027e-05,8.838076461483587e-05,6.727082502804832e-05,6.692405390635431e-05,7.213474913194224e-05,5.1193033358570554e-05,6.066716965878587e-05,6.784769427822447e-05,7.627441454880778e-05,9.077167625459921e-05
1038,5.6922096842752514e-05,8.347627215874274e-05,6.294670196244662e-05,9.232140630147582e-05,6.634980331835536e-05,8.328202206031634e-05,8.607723057299339e-05,6.545701921099994e-05,6.587074782172619e-05,7.140508630485829e-05,5.017504928763027e-05,5.949144764950175e-05,6.67633696673298e-05,7.503626262284516e-05,8.919364169675232e-05
1039,5.579994382269966e-05,8.256255774268958e-05,6.178971853489666e-05,8.996220102664492e-05,6.482902817910148e-05,8.205064770663606e-05,8.440160181537011e-05,6.38883741876324e-05,6.474322820792261e-05,7.018447802175189e-05,4.9036869243418126e-05,5.8172234291659646e-05,6.550696258615033e-05,7.365479587939782e-05,8.721414259725373e-05
1040,5.446234326443455e-05,8.125019883331885e-05,5.993641951354881e-05,8.832604843807608e-05,6.334935931968703e-05,7.997133366016513e-05,8.296650467579237e-05,6.284731578755679e-05,6.35641556105287e-05,6.891934687765633e-05,4.78631430042146e-05,5.7017444207662156e-05,6.419169540869041e-05,7.236227907877332e-05,8.58073320739217e-05
1041,5.297730738567908e-05,8.027675101375158e-05,5.888722966408456e-05,8.716235505596785e-05,6.248915494011773e-05,7.862737514992288e-05,8.114838996756839e-05,6.200245447194507e-05,6.230655318136123e-05,6.806539582969493e-05,4.6970247407522006e-05,5.6013365862978104e-05,6.313374074479744e-05,7.096577415289113e-05,8.438999672079492e-05
1042,5.2120277424343734e-05,7.88216901879245e-05,5.838009636421733e-05,8.542537726660889e-05,6.101514589910083e-05,7.758102949155833e-05,8.004718375939922e-05,6.005814692865668e-05,6.125298050870487e-05,6.690136526366346e-05,4.622701299057257e-05,5.4986298224342436e-05,6.179993226817257e-05,6.977763610635065e-05,8.269845283364241e-05
1043,5.086236430501196e-05,7.736255336926912e-05,5.760792445346059e-05,8.397880428093752e-05,6.014041482772228e-05,7.572562471139104e-05,7.859193626917171e-05,5.951466939740153e-05,5.993091116777535e-05,6.557100507667863e-05,4.547189222152744e-05,5.398779464102369e-05,6.070191829569979e-05,6.854873399531946e-05,8.152684098342586e-05
1044,4.992889167522061e-05,7.64144622652504e-05,5.6724547880596036e-05,8.199097386679711e-05,5.962213451940418e-05,7.4098839512532e-05,7.706196022473792e-05,5.823061362984405e-05,5.869960566906557e-05,6.451562353681303e-05,4.457946299605395e-05,5.2893096498268215e-05,5.958663474947043e-05,6.719243240174499e-05,7.998118186310778e-05
1045,4.904720753877356e-05,7.528837813204693e-05,5.540509188205432e-05,8.099311645510069e-05,5.871830746746833e-05,7.300719756685857e-05,7.473776690517776e-05,5.6612620958114354e-05,5.703582586502636e-05,6.345536241672344e-05,4.390230100218345e-05,5.189911286322636e-05,5.8420363594092835e-05,6.598613510326668e-05,7.855816348873063e-05
1046,4.791296624607837e-05,7.407174932836417e-05,5.43314252442381e-05,7.934068676200653e-05,5.782585608643391e-05,7.170129994952382e-05,7.394707236521732e-05,5.522369773886541e-05,5.6023341889177026e-05,6.252428829312737e-05,4.301275244902815e-05,5.078371720622144e-05,5.728898710725435e-05,6.474303778187196e-05,7.695634495557296e-05
1047,4.686231918066722e-05,7.291515356376335e-05,5.29180400369026e-05,7.778686463512418e-05,5.643251128418804e-05,7.025831266067025e-05,7.296406958314456e-05,5.445370776082415e-05,5.522088242336291e-05,6.104402464770141e-05,4.224169645794761e-05,4.9936286891550105e-05,5.6289212225775205e-05,6.336254803922931e-05,7.52834179286449e-05
1048,4.637524364575829e-05,7.127693160290441e-05,5.215126914219187e-05,7.68306320011004e-05,5.5253487055354647e-05,6.962662265297044e-05,7.127648627754121e-05,5.3672456886385445e-05,5.446921663263446e-05,6.0377651575178443e-05,4.152371978430761e-05,4.904603869612004e-05,5.517652428420486e-05,6.227222418687068e-05,7.419273981396803e-05
1049,4.516049546449267e-05,6.981062038377121e-05,5.1178827359147864e-05,7.481819565577686e-05,5.440501390652574e-05,6.825952626397848e-05,7.038199695665216e-05,5.260949360697639e-05,5.3630651290656775e-05,5.949502932836552e-05,4.066747728576063e-05,4.8144369147203546e-05,5.412433173237093e-05,6.103338121398037e-05,7.312081472482134e-05
1050,4.400010866210071e-05,6.883869146592307e-05,4.976890694236042e-05,7.38302810590799e-05,5.366103718299546e-05,6.70165263543945e-05,6.98453842075303e-05,5.1350267145039916e-05,5.2653197484123786e-05,5.861995572728149e-05,3.976390950251473e-05,4.727710542526008e-05,5.305650093010083e-05,5.9915466481644136e-05,7.195530463316762e-05
