Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,is_weekend,is_business_day,quarter,is_month_end,is_quarter_end,is_year_end,days_since_start,balance_expanding_min,balance_expanding_max,balance_expanding_mean,balance_expanding_std,distance_from_expanding_min,distance_from_expanding_max,balance_pct_of_expanding_max,balance_std30,balance_min30,balance_max30,balance_std90,balance_vs_ma30,balance_vs_ma90,volatility_coef_30d,volatility_coef_90d,decay_ma30,decay_std30,decay_ma90,decay_change,inflow_outflow_ratio,net_flow,net_flow_pct,outflow_ma30,outflow_std30,inflow_ma30
2021-01-14,17092.08770738923,293.66759554165515,302.25826090606313,-8.590665364407982,-8.590665364407982,0.0176841042522494,0.0178202071532174,0.0169001514301309,17061.42798364196,16944.673672720946,3,Thursday,1,January,2021,0,1,1,0,0,0,1475,9510.98045073734,17365.039534988973,13318.392872484243,1847.1743388295372,7581.107256651891,272.9518275997434,0.9842815314615455,123.50525779213001,16787.685428790715,17263.757304984105,248.8986108348264,1.0017970197908797,1.0086997269770739,0.007238858195840556,0.014688899629594266,0.01782020715321736,0.003461087849829173,0.016900151430130905,0.0005700128812755993,0.9715783934617496,-8.590665364407982,-0.0005026106530388372,303.94872283497136,58.65040012903631,312.9957945855403
2021-01-15,17083.49704202482,99.18838337972414,203.883323064496,-104.69493968477184,-104.69493968477184,0.0119345191773645,0.0176812656356139,0.0169241053138193,17070.47505539253,16952.53986261055,4,Friday,1,January,2021,0,1,1,0,0,0,1476,9510.98045073734,17365.039534988973,13320.942028997135,1849.1455293717906,7572.516591287482,281.5424929641522,0.9837868210782434,114.20074459180917,16787.685428790715,17263.757304984105,241.79539022135637,1.000762836803899,1.0077249297436015,0.006689957029387614,0.014263077520003066,0.017681265635613945,0.003612751917244997,0.01692410531381926,-0.005749585074884902,0.48649581480652593,-104.69493968477187,-0.006128425545848481,301.7207986976519,61.17141265126831,295.59629747146096
2021-01-16,16978.80210234005,87.45178875022002,179.97329826794368,-92.52150951772366,-92.52150951772366,0.0105998819694788,0.0174638564473493,0.0168769974797272,17064.35055416634,16960.171761688638,5,Saturday,1,January,2021,1,0,1,0,0,0,1477,9510.98045073734,17365.039534988973,13323.41690049466,1850.9664679386474,7467.821651602711,386.23743264892255,0.9777577567922786,114.01991802650616,16787.685428790715,17263.757304984105,231.3232503208038,0.9949867150493223,1.0010984759419417,0.006681761351806481,0.01363920445919895,0.017463856447349328,0.0038368571291146646,0.01687699747972719,-0.0013346372078856996,0.48591535295431476,-92.52150951772366,-0.005449236581005451,297.92458643955365,65.08472718650404,287.0561831022221
2021-01-17,16886.280592822324,296.93449504887576,278.1046167140597,18.829878334816044,18.829878334816044,0.0164692642163171,0.0175886375830869,0.0168919799001165,17053.482150829008,16966.23237503615,6,Sunday,1,January,2021,1,0,1,0,0,0,1478,9510.98045073734,17365.039534988973,13325.825868508402,1852.6579934800154,7375.300142084985,478.7589421666489,0.9724297234566041,114.9635986616183,16787.685428790715,17263.757304984105,221.86628962295538,0.9901954594065966,0.9952875935890477,0.006741356260547038,0.013076933329606282,0.017588637583086944,0.0037370277547316704,0.016891979900116465,0.005869382246838301,1.0677078955297477,18.829878334816044,0.0011150992210102126,299.89336625550067,63.49004616750104,293.3306712260859
2021-01-18,16905.11047115714,319.8238184780383,271.93504602695447,47.88877245108381,47.88877245108381,0.0160859668140542,0.0177407041993153,0.016889060369079,17046.91945579959,16970.92410423828,0,Monday,1,January,2021,0,1,1,0,0,0,1479,9510.98045073734,17365.039534988973,13328.244304050735,1854.367059698452,7394.1300204198,459.92906383183436,0.9735140790837177,117.68619702782873,16787.685428790715,17263.757304984105,215.91443455776565,0.9916812544923355,0.9961219770545846,0.006903663581738242,0.012722609165628387,0.017740704199315345,0.003570859045360266,0.016889060369079015,-0.00038329740226290127,1.176103717232302,47.88877245108381,0.0028327985512304,302.3884409121568,60.7208103335052,300.71858827525165
2021-01-19,16952.99924360822,440.163999127373,280.7171793404511,159.44681978692194,159.44681978692194,0.0165585555279423,0.0176957167449581,0.0168991175623208,17045.249603162683,16976.331530789474,1,Tuesday,1,January,2021,0,1,1,0,0,0,1480,9510.98045073734,17365.039534988973,13330.69180907407,1856.1318292304577,7442.018792870882,412.040291380752,0.9762718483565483,118.68067031898659,16787.685428790715,17263.757304984105,209.12256930512126,0.9945879138351048,0.9986255989912228,0.0069626830396761,0.012318478166254105,0.017695716744958047,0.003577172389495216,0.01689911756232079,0.0004725887138881009,1.5679980832008373,159.44681978692194,0.009405227800445875,301.5958646122754,60.84742091551607,303.93789759984674
2021-01-20,17112.446063395142,293.90639263869355,294.004371236775,-0.097978598081454,-0.097978598081454,0.0171807332597338,0.0176548057209056,0.0169173506216745,17047.591636150257,16982.10337786152,2,Wednesday,1,January,2021,0,1,1,0,0,0,1481,9510.98045073734,17365.039534988973,13333.243600068885,1858.1036921464095,7601.465612657803,252.59347159383105,0.985453907485504,119.30970464985965,16787.685428790715,17263.757304984105,205.56145415900582,1.0038043160951462,1.0076752969071865,0.006998625213244641,0.012104593264164385,0.01765480572090556,0.003575762589844865,0.016917350621674463,0.0006221777317915005,0.9996667444172027,-0.09797859808145404,-5.725575275356918e-06,300.93888921286054,60.81846710397043,300.6871612343582
2021-01-21,17112.348084797064,416.6335112055909,277.32778070142473,139.30573050416615,139.30573050416615,0.0162062961393245,0.0175725890785909,0.0169572455686447,17047.339908171754,16985.42215282379,3,Thursday,1,January,2021,0,1,1,0,0,0,1482,9510.98045073734,17365.039534988973,13335.791883605454,1860.0671775746823,7601.367634059725,252.6914501919091,0.9854482651949764,119.15975529888217,16787.685428790715,17263.757304984105,205.22224691711273,1.0038133912373124,1.0074726392332953,0.006989932502123816,0.012082257660166249,0.017572589078590863,0.003579902496188224,0.016957245568644745,-0.0009744371204093022,1.5023143738136526,139.30573050416615,0.008140655497063434,299.5272689461669,60.86001538016106,301.12852663224226
2021-01-22,17251.65381530123,100.8366249465711,217.0980834188668,-116.26145847229569,-116.26145847229569,0.0125841896517951,0.0174122599149967,0.0169690553816982,17048.94116585783,16991.465173254488,4,Friday,1,January,2021,0,1,1,0,0,0,1483,9510.98045073734,17365.039534988973,13338.430604583684,1862.2163582044568,7740.673364563891,113.3857196877434,0.9934704600321075,121.62936630838084,16787.685428790715,17263.757304984105,204.96225434987977,1.0118900433447064,1.015312902059576,0.0071341302151922215,0.012062659238621857,0.017412259914996724,0.003694060699987838,0.016969055381698184,-0.0036221064875293987,0.4644749661470662,-116.26145847229569,-0.00673914858928936,296.7891780989122,62.69352851517126,293.7662724334177
2021-01-23,17135.392356828936,92.474835133269,190.17792370846695,-97.70308857519797,-97.70308857519797,0.0110985450317206,0.0173591888134214,0.0169289689966505,17045.918260192335,16996.996548124403,5,Saturday,1,January,2021,1,0,1,0,0,0,1484,9510.98045073734,17365.039534988973,13340.987481184522,1864.1945449538862,7624.411906091596,229.64717816003758,0.9867753149828816,118.15230533950556,16787.685428790715,17263.757304984105,202.00028927121116,1.0052490042056315,1.008142368465669,0.006931413346937662,0.011884469629635927,0.017359188813421394,0.003774787564422648,0.016928968996650483,-0.0014856446200745,0.4862543103321929,-97.70308857519795,-0.0057018296716305145,295.84142122794583,64.11493017651354,292.93386712559794
