Days,Years,S(t),Cumulative_Decay
557,1.526027397260274,2.9514191325698613e-05,0.9999704858086743
558,1.5287671232876712,2.89666378138995e-05,0.9999710333621861
559,1.5315068493150685,2.8429242630511797e-05,0.9999715707573695
560,1.5342465753424657,2.7901817316081052e-05,0.999972098182684
561,1.536986301369863,2.7384176907492427e-05,0.9999726158230925
562,1.5397260273972602,2.687613987310586e-05,0.9999731238601269
563,1.5424657534246575,2.6377528049094622e-05,0.9999736224719509
564,1.5452054794520549,2.588816657696493e-05,0.999974111833423
565,1.547945205479452,2.5407883842234707e-05,0.9999745921161578
566,1.5506849315068494,2.4936511414250005e-05,0.9999750634885858
567,1.5534246575342465,2.447388398711795e-05,0.9999755261160129
568,1.5561643835616439,2.4019839321735497e-05,0.9999759801606782
569,1.558904109589041,2.3574218188893722e-05,0.9999764257818111
570,1.5616438356164384,2.3136864313437617e-05,0.9999768631356866
571,1.5643835616438355,2.2707624319461856e-05,0.9999772923756806
572,1.5671232876712329,2.228634767652331e-05,0.9999777136523235
573,1.5698630136986302,2.187288664685143e-05,0.9999781271133531
574,1.5726027397260274,2.146709623353798e-05,0.9999785329037665
575,1.5753424657534247,2.1068834129688012e-05,0.9999789311658703
576,1.5780821917808219,2.067796066851414e-05,0.9999793220393315
577,1.5808219178082192,2.0294338774356725e-05,0.9999797056612256
578,1.5835616438356164,1.991783391461272e-05,0.9999800821660854
579,1.5863013698630137,1.9548314052556343e-05,0.9999804516859474
580,1.5890410958904109,1.9185649601035046e-05,0.999980814350399
581,1.5917808219178082,1.8829713377024498e-05,0.9999811702866229
582,1.5945205479452054,1.8480380557026714e-05,0.9999815196194429
583,1.5972602739726027,1.8137528633295598e-05,0.9999818624713667
584,1.6,1.7801037370874642e-05,0.9999821989626291
585,1.6027397260273972,1.747078876543165e-05,0.9999825292112345
586,1.6054794520547946,1.7146667001875717e-05,0.9999828533329981
587,1.6082191780821917,1.682855841374198e-05,0.9999831714415862
588,1.610958904109589,1.651635144332983e-05,0.9999834836485567
589,1.6136986301369862,1.620993660258069e-05,0.9999837900633974
590,1.6164383561643836,1.5909206434681574e-05,0.9999840907935653
591,1.6191780821917807,1.5614055476380983e-05,0.9999843859445237
592,1.621917808219178,1.5324380221003944e-05,0.999984675619779
593,1.6246575342465754,1.5040079082153174e-05,0.9999849599209178
594,1.6273972602739726,1.4761052358083702e-05,0.9999852389476419
595,1.63013698630137,1.4487202196738379e-05,0.9999855127978032
596,1.632876712328767,1.4218432561432094e-05,0.9999857815674386
597,1.6356164383561644,1.3954649197172607e-05,0.9999860453508028
598,1.6383561643835616,1.3695759597606196e-05,0.9999863042404024
599,1.641095890410959,1.3441672972576563e-05,0.9999865583270274
600,1.643835616438356,1.319230021628556e-05,0.9999868076997838
601,1.6465753424657534,1.2947553876044628e-05,0.999987052446124
602,1.6493150684931508,1.2707348121605966e-05,0.9999872926518784
603,1.652054794520548,1.2471598715062655e-05,0.9999875284012849
604,1.6547945205479453,1.224022298130722e-05,0.9999877597770187
605,1.6575342465753424,1.201313977903824e-05,0.999987986860221
606,1.6602739726027398,1.1790269472304865e-05,0.9999882097305277
607,1.663013698630137,1.157153390257922e-05,0.9999884284660974
608,1.6657534246575343,1.135685636134695e-05,0.9999886431436387
609,1.6684931506849314,1.1146161563206266e-05,0.9999888538384368
610,1.6712328767123288,1.0939375619466049e-05,0.9999890606243805
611,1.673972602739726,1.0736426012233792e-05,0.9999892635739878
612,1.6767123287671233,1.0537241568984244e-05,0.999989462758431
613,1.6794520547945206,1.0341752437599874e-05,0.9999896582475624
614,1.6821917808219178,1.0149890061874397e-05,0.9999898501099381
615,1.6849315068493151,9.96158715747074e-06,0.9999900384128425
616,1.6876712328767123,9.776777688325073e-06,0.9999902232223117
617,1.6904109589041096,9.595396843488564e-06,0.9999904046031565
618,1.6931506849315068,9.417381014398795e-06,0.9999905826189855
619,1.6958904109589041,9.242667772572837e-06,0.9999907573322274
620,1.6986301369863013,9.071195847714163e-06,0.9999909288041523
621,1.7013698630136986,8.902905106225727e-06,0.9999910970948938
622,1.704109589041096,8.737736530121677e-06,0.9999912622634699
623,1.7068493150684931,8.575632196330303e-06,0.9999914243678036
624,1.7095890410958905,8.416535256380956e-06,0.9999915834647436
625,1.7123287671232876,8.260389916467824e-06,0.9999917396100836
626,1.715068493150685,8.107141417883563e-06,0.9999918928585821
627,1.7178082191780821,7.956736017815937e-06,0.9999920432639822
628,1.7205479452054795,7.809120970500712e-06,0.9999921908790295
629,1.7232876712328766,7.664244508724216e-06,0.9999923357554913
630,1.726027397260274,7.52205582566906e-06,0.9999924779441743
631,1.7287671232876711,7.382505057096661e-06,0.999992617494943
632,1.7315068493150685,7.245543263860326e-06,0.9999927544567362
633,1.7342465753424658,7.111122414742746e-06,0.9999928888775853
634,1.736986301369863,6.979195369611903e-06,0.9999930208046304
635,1.7397260273972603,6.849715862889465e-06,0.9999931502841372
636,1.7424657534246575,6.722638487325883e-06,0.9999932773615127
637,1.7452054794520548,6.597918678076492e-06,0.9999934020813219
638,1.747945205479452,6.4755126970730395e-06,0.9999935244873029
639,1.7506849315068493,6.355377617685153e-06,0.9999936446223823
640,1.7534246575342465,6.237471309666374e-06,0.9999937625286903
641,1.7561643835616438,6.121752424379478e-06,0.9999938782475756
642,1.7589041095890412,6.00818038029589e-06,0.9999939918196197
643,1.7616438356164383,5.8967153487641245e-06,0.9999941032846512
644,1.7643835616438357,5.787318240042255e-06,0.9999942126817599
645,1.7671232876712328,5.6799506895895e-06,0.9999943200493104
646,1.7698630136986302,5.574575044612146e-06,0.9999944254249554
647,1.7726027397260273,5.47115435085906e-06,0.9999945288456491
648,1.7753424657534247,5.369652339662182e-06,0.9999946303476603
649,1.7780821917808218,5.270033415217443e-06,0.9999947299665848
650,1.7808219178082192,5.17226264210165e-06,0.9999948277373579
651,1.7835616438356163,5.076305733020961e-06,0.999994923694267
652,1.7863013698630137,4.982129036786652e-06,0.9999950178709632
653,1.789041095890411,4.88969952651396e-06,0.9999951103004735
654,1.7917808219178082,4.798984788039864e-06,0.999995201015212
655,1.7945205479452055,4.709953008555744e-06,0.9999952900469914
656,1.7972602739726027,4.622572965450923e-06,0.9999953774270346
657,1.8,4.5368140153631925e-06,0.9999954631859846
658,1.8027397260273972,4.452646083432476e-06,0.9999955473539166
659,1.8054794520547945,4.370039652753851e-06,0.9999956299603473
660,1.8082191780821917,4.2889657540262496e-06,0.999995711034246
661,1.810958904109589,4.2093959553931975e-06,0.9999957906040446
662,1.8136986301369864,4.131302352472028e-06,0.9999958686976476
663,1.8164383561643835,4.054657558568076e-06,0.9999959453424414
664,1.819178082191781,3.979434695070419e-06,0.9999960205653049
665,1.821917808219178,3.9056073820258026e-06,0.9999960943926179
666,1.8246575342465754,3.8331497288874396e-06,0.9999961668502712
667,1.8273972602739725,3.7620363254354326e-06,0.9999962379636745
668,1.83013698630137,3.6922422328656527e-06,0.9999963077577672
669,1.832876712328767,3.6237429750439333e-06,0.999996376257025
670,1.8356164383561644,3.5565145299225187e-06,0.9999964434854701
671,1.8383561643835618,3.4905333211157567e-06,0.9999965094666788
672,1.841095890410959,3.4257762096320825e-06,0.9999965742237904
673,1.8438356164383563,3.3622204857593907e-06,0.9999966377795142
674,1.8465753424657534,3.2998438611009514e-06,0.999996700156139
675,1.8493150684931507,3.2386244607590787e-06,0.9999967613755393
676,1.8520547945205479,3.1785408156638096e-06,0.9999968214591843
677,1.8547945205479452,3.1195718550439024e-06,0.9999968804281449
678,1.8575342465753424,3.061696899037513e-06,0.999996938303101
679,1.8602739726027397,3.0048956514399644e-06,0.9999969951043486
680,1.8630136986301369,2.9491481925860534e-06,0.9999970508518075
681,1.8657534246575342,2.8944349723644156e-06,0.9999971055650276
682,1.8684931506849316,2.8407368033614814e-06,0.9999971592631967
683,1.8712328767123287,2.7880348541326304e-06,0.9999972119651459
684,1.873972602739726,2.7363106425981813e-06,0.9999972636893574
685,1.8767123287671232,2.685546029561898e-06,0.9999973144539704
686,1.8794520547945206,2.6357232123497454e-06,0.9999973642767876
687,1.8821917808219177,2.5868247185666575e-06,0.9999974131752815
688,1.884931506849315,2.538833399969132e-06,0.9999974611666
689,1.8876712328767122,2.4917324264515028e-06,0.9999975082675735
690,1.8904109589041096,2.445505280143778e-06,0.9999975544947198
691,1.893150684931507,2.4001357496189804e-06,0.9999975998642504
692,1.895890410958904,2.35560792420795e-06,0.9999976443920758
693,1.8986301369863015,2.3119061884196204e-06,0.9999976880938116
694,1.9013698630136986,2.2690152164648165e-06,0.9999977309847835
695,1.904109589041096,2.226919966881639e-06,0.9999977730800331
696,1.906849315068493,2.1856056772605685e-06,0.9999978143943228
697,1.9095890410958904,2.1450578590674244e-06,0.9999978549421409
698,1.9123287671232876,2.1052622925623727e-06,0.9999978947377074
699,1.915068493150685,2.066205021813197e-06,0.9999979337949781
700,1.917808219178082,2.0278723498010836e-06,0.9999979721276502
701,1.9205479452054794,1.9902508336172033e-06,0.9999980097491664
702,1.9232876712328768,1.9533272797484133e-06,0.9999980466727203
703,1.926027397260274,1.917088739450412e-06,0.9999980829112606
704,1.9287671232876713,1.8815225042067379e-06,0.9999981184774958
705,1.9315068493150684,1.846616101272011e-06,0.9999981533838987
706,1.9342465753424658,1.8123572892978583e-06,0.9999981876427108
707,1.936986301369863,1.7787340540399879e-06,0.999998221265946
708,1.9397260273972603,1.7457346041449056e-06,0.9999982542653959
709,1.9424657534246574,1.7133473670147976e-06,0.999998286652633
710,1.9452054794520548,1.6815609847491298e-06,0.9999983184390152
711,1.9479452054794522,1.6503643101615375e-06,0.9999983496356898
712,1.9506849315068493,1.6197464028706123e-06,0.9999983802535971
713,1.9534246575342467,1.5896965254632127e-06,0.9999984103034746
714,1.9561643835616438,1.5602041397289534e-06,0.9999984397958602
715,1.9589041095890412,1.531258902964555e-06,0.999998468741097
716,1.9616438356164383,1.5028506643467533e-06,0.9999984971493356
717,1.9643835616438357,1.474969461372502e-06,0.9999985250305387
718,1.9671232876712328,1.4476055163652152e-06,0.9999985523944837
719,1.9698630136986301,1.4207492330458287e-06,0.999998579250767
720,1.9726027397260273,1.3943911931674746e-06,0.9999986056088068
721,1.9753424657534246,1.36852215321259e-06,0.9999986314778467
722,1.978082191780822,1.3431330411513027e-06,0.9999986568669589
723,1.9808219178082191,1.3182149532599547e-06,0.9999986817850467
724,1.9835616438356165,1.2937591509986504e-06,0.999998706240849
725,1.9863013698630136,1.2697570579467316e-06,0.9999987302429421
726,1.989041095890411,1.2462002567951085e-06,0.9999987537997432
727,1.9917808219178081,1.2230804863943871e-06,0.9999987769195136
728,1.9945205479452055,1.200389638857762e-06,0.9999987996103611
729,1.9972602739726026,1.1781197567176564e-06,0.9999988218802432
730,2.0,1.156263030135113e-06,0.9999988437369699
731,2.0027397260273974,1.1348117941609565e-06,0.9999988651882058
732,2.0054794520547947,1.1137585260477677e-06,0.9999988862414739
733,2.0082191780821916,1.0930958426117267e-06,0.9999989069041574
734,2.010958904109589,1.0728164976433992e-06,0.9999989271835024
735,2.0136986301369864,1.052913379366559e-06,0.9999989470866206
736,2.0164383561643837,1.033379507944155e-06,0.999998966620492
737,2.0191780821917806,1.014208033030547e-06,0.999998985791967
738,2.021917808219178,9.953922313691542e-07,0.9999990046077686
739,2.0246575342465754,9.76925504434672e-07,0.9999990230744956
740,2.0273972602739727,9.588013761190316e-07,0.9999990411986239
741,2.03013698630137,9.410134904602885e-07,0.9999990589865095
742,2.032876712328767,9.235556094136468e-07,0.9999990764443906
743,2.0356164383561643,9.064216106638354e-07,0.9999990935783893
744,2.0383561643835617,8.896054854780696e-07,0.9999991103945145
745,2.041095890410959,8.731013365988444e-07,0.9999991268986634
746,2.043835616438356,8.569033761758213e-07,0.9999991430966239
747,2.0465753424657533,8.410059237360845e-07,0.9999991589940762
748,2.0493150684931507,8.254034041920512e-07,0.9999991745965958
749,2.052054794520548,8.100903458863414e-07,0.9999991899096541
750,2.0547945205479454,7.950613786729182e-07,0.9999992049386214
751,2.0575342465753423,7.803112320338286e-07,0.9999992196887679
752,2.0602739726027397,7.65834733230882e-07,0.9999992341652668
753,2.063013698630137,7.51626805491619e-07,0.9999992483731945
754,2.0657534246575344,7.376824662289358e-07,0.9999992623175338
755,2.0684931506849313,7.239968252937366e-07,0.9999992760031747
756,2.0712328767123287,7.105650832600046e-07,0.9999992894349168
757,2.073972602739726,6.973825297416884e-07,0.9999993026174703
758,2.0767123287671234,6.844445417408137e-07,0.9999993155554583
759,2.0794520547945203,6.717465820262408e-07,0.999999328253418
760,2.0821917808219177,6.592841975425009e-07,0.9999993407158024
761,2.084931506849315,6.470530178481506e-07,0.9999993529469822
762,2.0876712328767124,6.350487535830994e-07,0.9999993649512464
763,2.0904109589041098,6.232671949643713e-07,0.999999376732805
764,2.0931506849315067,6.117042103097732e-07,0.9999993882957897
765,2.095890410958904,6.00355744588953e-07,0.9999993996442554
766,2.0986301369863014,5.892178180013382e-07,0.999999410782182
767,2.1013698630136988,5.782865245804568e-07,0.9999994217134754
768,2.1041095890410957,5.675580308241523e-07,0.9999994324419692
769,2.106849315068493,5.570285743502099e-07,0.9999994429714256
770,2.1095890410958904,5.466944625769241e-07,0.9999994533055374
771,2.1123287671232878,5.365520714281456e-07,0.9999994634479286
772,2.115068493150685,5.265978440623509e-07,0.9999994734021559
773,2.117808219178082,5.168282896252921e-07,0.9999994831717104
774,2.1205479452054794,5.072399820257865e-07,0.999999492760018
775,2.1232876712328768,4.978295587342188e-07,0.9999995021704413
776,2.126027397260274,4.885937196033336e-07,0.9999995114062804
777,2.128767123287671,4.795292257109039e-07,0.9999995204707743
778,2.1315068493150684,4.706328982238725e-07,0.9999995293671018
779,2.1342465753424658,4.619016172835645e-07,0.9999995380983827
780,2.136986301369863,4.533323209115821e-07,0.9999995466676791
781,2.1397260273972605,4.4492200393599735e-07,0.9999995550779961
782,2.1424657534246574,4.3666771693746693e-07,0.999999563332283
783,2.1452054794520548,4.2856656521489804e-07,0.9999995714334348
784,2.147945205479452,4.206157077703041e-07,0.9999995793842922
785,2.1506849315068495,4.1281235631249324e-07,0.9999995871876437
786,2.1534246575342464,4.0515377427924075e-07,0.9999995948462257
787,2.1561643835616437,3.976372758776024e-07,0.9999996023627241
788,2.158904109589041,3.902602251420319e-07,0.9999996097397749
789,2.1616438356164385,3.830200350099726e-07,0.999999616979965
790,2.164383561643836,3.75914166414599e-07,0.9999996240858335
791,2.1671232876712327,3.6894012739438956e-07,0.9999996310598726
792,2.16986301369863,3.6209547221921925e-07,0.9999996379045277
793,2.1726027397260275,3.55377800532665e-07,0.9999996446221995
794,2.175342465753425,3.48784756510223e-07,0.9999996512152435
795,2.1780821917808217,3.4231402803314355e-07,0.999999657685972
796,2.180821917808219,3.3596334587759205e-07,0.9999996640366541
797,2.1835616438356165,3.2973048291885396e-07,0.9999996702695171
798,2.186301369863014,3.2361325335030293e-07,0.9999996763867467
799,2.1890410958904107,3.176095119168588e-07,0.9999996823904881
800,2.191780821917808,3.117171531626668e-07,0.9999996882828468
801,2.1945205479452055,3.059341106927339e-07,0.9999996940658893
802,2.197260273972603,3.0025835644826353e-07,0.9999996997416436
803,2.2,2.9468789999543423e-07,0.9999997053121
804,2.202739726027397,2.892207878273733e-07,0.9999997107792121
805,2.2054794520547945,2.8385510267908015e-07,0.9999997161448974
806,2.208219178082192,2.7858896285505943e-07,0.9999997214110371
807,2.210958904109589,2.734205215694282e-07,0.9999997265794784
808,2.213698630136986,2.683479662982652e-07,0.9999997316520337
809,2.2164383561643834,2.633695181439759e-07,0.9999997366304818
810,2.219178082191781,2.5848343121144973e-07,0.9999997415165688
811,2.221917808219178,2.536879919957909e-07,0.999999746312008
812,2.2246575342465755,2.489815187814084e-07,0.9999997510184813
813,2.2273972602739724,2.443623610522542e-07,0.999999755637639
814,2.23013698630137,2.3982889891300254e-07,0.999999760171101
815,2.232876712328767,2.3537954252096797e-07,0.9999997646204575
816,2.2356164383561645,2.310127315285623e-07,0.9999997689872685
817,2.2383561643835614,2.2672693453609548e-07,0.9999997732730654
818,2.241095890410959,2.225206485547279e-07,0.9999997774793514
819,2.243835616438356,2.1839239847938645e-07,0.9999997816076015
820,2.2465753424657535,2.143407365714589e-07,0.9999997856592634
821,2.249315068493151,2.1036424195108554e-07,0.9999997896357581
822,2.252054794520548,2.0646152009886997e-07,0.9999997935384799
823,2.254794520547945,2.0263120236683422e-07,0.9999997973687976
824,2.2575342465753425,1.9887194549844667e-07,0.9999998011280545
825,2.26027397260274,1.9518243115755465e-07,0.9999998048175689
826,2.263013698630137,1.9156136546605622e-07,0.9999998084386346
827,2.265753424657534,1.8800747855014937e-07,0.9999998119925214
828,2.2684931506849315,1.84519524094999e-07,0.9999998154804759
829,2.271232876712329,1.8109627890766618e-07,0.9999998189037211
830,2.2739726027397262,1.7773654248814575e-07,0.9999998222634575
831,2.276712328767123,1.7443913660836215e-07,0.9999998255608634
832,2.2794520547945205,1.7120290489897608e-07,0.9999998287970951
833,2.282191780821918,1.6802671244385634e-07,0.9999998319732876
834,2.2849315068493152,1.649094453820757e-07,0.9999998350905546
835,2.287671232876712,1.6185001051728992e-07,0.9999998381499895
836,2.2904109589041095,1.588473349343645e-07,0.999999841152665
837,2.293150684931507,1.5590036562311292e-07,0.9999998440996344
838,2.2958904109589042,1.530080691090162e-07,0.9999998469919309
839,2.2986301369863016,1.5016943109079296e-07,0.9999998498305689
840,2.3013698630136985,1.4738345608469335e-07,0.9999998526165439
841,2.304109589041096,1.4464916707539238e-07,0.9999998553508329
842,2.3068493150684932,1.419656051733597e-07,0.9999998580343948
843,2.3095890410958906,1.3933182927858618e-07,0.9999998606681707
844,2.3123287671232875,1.367469157505487e-07,0.9999998632530842
845,2.315068493150685,1.3420995808429838e-07,0.999999865790042
846,2.317808219178082,1.317200665925575e-07,0.9999998682799334
847,2.3205479452054796,1.2927636809371473e-07,0.999999870723632
848,2.3232876712328765,1.2687800560560844e-07,0.9999998731219943
849,2.326027397260274,1.24524138044991e-07,0.999999875475862
850,2.328767123287671,1.2221393993256896e-07,0.99999987778606
851,2.3315068493150686,1.19946601103515e-07,0.9999998800533989
852,2.334246575342466,1.1772132642335087e-07,0.9999998822786735
853,2.336986301369863,1.1553733550910109e-07,0.9999998844626645
854,2.33972602739726,1.1339386245562e-07,0.9999998866061376
855,2.3424657534246576,1.1129015556699595e-07,0.9999998887098445
856,2.345205479452055,1.0922547709293866e-07,0.9999998907745229
857,2.347945205479452,1.0719910297005708e-07,0.9999998928008971
858,2.350684931506849,1.0521032256793708e-07,0.9999998947896774
859,2.3534246575342466,1.0325843843993013e-07,0.9999998967415615
860,2.356164383561644,1.0134276607856524e-07,0.9999998986572339
861,2.3589041095890413,9.94626336754986e-08,0.9999999005373663
862,2.361643835616438,9.761738188591671e-08,0.9999999023826182
863,2.3643835616438356,9.580636359731031e-08,0.9999999041936364
864,2.367123287671233,9.40289437025381e-08,0.9999999059710563
865,2.3698630136986303,9.228449887710066e-08,0.9999999077155011
866,2.372602739726027,9.057241736054629e-08,0.9999999094275827
867,2.3753424657534246,8.889209874193246e-08,0.9999999111079012
868,2.378082191780822,8.724295374926726e-08,0.9999999127570462
869,2.3808219178082193,8.562440404285724e-08,0.999999914375596
870,2.3835616438356166,8.40358820124891e-08,0.999999915964118
871,2.3863013698630136,8.247683057837412e-08,0.9999999175231694
872,2.389041095890411,8.09467029957855e-08,0.999999919053297
873,2.3917808219178083,7.94449626633201e-08,0.9999999205550374
874,2.3945205479452056,7.797108293471736e-08,0.9999999220289171
875,2.3972602739726026,7.652454693416937e-08,0.9999999234754531
876,2.4,7.51048473750574e-08,0.9999999248951527
877,2.4027397260273973,7.371148638205125e-08,0.9999999262885136
878,2.4054794520547946,7.234397531650898e-08,0.9999999276560246
879,2.408219178082192,7.100183460511597e-08,0.9999999289981654
880,2.410958904109589,6.9684593571703e-08,0.9999999303154065
881,2.4136986301369863,6.839179027218463e-08,0.9999999316082098
882,2.4164383561643836,6.71229713325596e-08,0.9999999328770287
883,2.419178082191781,6.587769178991694e-08,0.9999999341223083
884,2.421917808219178,6.465551493639155e-08,0.9999999353444851
885,2.4246575342465753,6.345601216601494e-08,0.9999999365439879
886,2.4273972602739726,6.227876282440702e-08,0.9999999377212372
887,2.43013698630137,6.112335406125668e-08,0.999999938876646
888,2.4328767123287673,5.998938068553894e-08,0.9999999400106193
889,2.4356164383561643,5.887644502341833e-08,0.999999941123555
890,2.4383561643835616,5.778415677878837e-08,0.9999999422158432
891,2.441095890410959,5.671213289639839e-08,0.9999999432878671
892,2.4438356164383563,5.565999742751965e-08,0.9999999443400026
893,2.4465753424657533,5.462738139810362e-08,0.9999999453726186
894,2.4493150684931506,5.3613922679386275e-08,0.9999999463860774
895,2.452054794520548,5.2619265860892906e-08,0.9999999473807342
896,2.4547945205479453,5.1643062125799005e-08,0.9999999483569378
897,2.4575342465753423,5.068496912860347e-08,0.9999999493150309
898,2.4602739726027396,4.974465087507126e-08,0.9999999502553492
899,2.463013698630137,4.882177760440335e-08,0.9999999511782224
900,2.4657534246575343,4.79160256735927e-08,0.9999999520839743
901,2.4684931506849317,4.702707744392573e-08,0.9999999529729225
902,2.4712328767123286,4.6154621169589344e-08,0.9999999538453789
903,2.473972602739726,4.529835088834463e-08,0.9999999547016492
904,2.4767123287671233,4.445796631422876e-08,0.9999999555420337
905,2.4794520547945207,4.3633172732247515e-08,0.9999999563668273
906,2.4821917808219176,4.2823680895021524e-08,0.9999999571763191
907,2.484931506849315,4.2029206921349856e-08,0.9999999579707931
908,2.4876712328767123,4.124947219665562e-08,0.9999999587505278
909,2.4904109589041097,4.0484203275278385e-08,0.9999999595157967
910,2.493150684931507,3.973313178457939e-08,0.9999999602668682
911,2.495890410958904,3.899599433082575e-08,0.9999999610040057
912,2.4986301369863013,3.827253240682074e-08,0.9999999617274676
913,2.5013698630136987,3.7562492301247764e-08,0.9999999624375077
914,2.504109589041096,3.686562500969616e-08,0.999999963134375
915,2.506849315068493,3.61816861473377e-08,0.9999999638183138
916,2.5095890410958903,3.5510435863223097e-08,0.9999999644895642
917,2.5123287671232877,3.485163875616854e-08,0.9999999651483612
918,2.515068493150685,3.420506379220271e-08,0.9999999657949362
919,2.5178082191780824,3.3570484223545327e-08,0.9999999664295158
920,2.5205479452054793,3.294767750908883e-08,0.9999999670523225
921,2.5232876712328767,3.233642523635527e-08,0.9999999676635748
922,2.526027397260274,3.1736513044901165e-08,0.9999999682634869
923,2.5287671232876714,3.114773055114322e-08,0.9999999688522695
924,2.5315068493150683,3.0569871274578836e-08,0.9999999694301287
925,2.5342465753424657,3.0002732565375316e-08,0.9999999699972675
926,2.536986301369863,2.9446115533302457e-08,0.9999999705538845
927,2.5397260273972604,2.8899824977983626e-08,0.999999971100175
928,2.5424657534246577,2.83636693204408e-08,0.9999999716363307
929,2.5452054794520547,2.783746053590964e-08,0.9999999721625394
930,2.547945205479452,2.7321014087900928e-08,0.9999999726789859
931,2.5506849315068494,2.6814148863485396e-08,0.9999999731858511
932,2.5534246575342467,2.6316687109779086e-08,0.9999999736833128
933,2.5561643835616437,2.5828454371607092e-08,0.9999999741715456
934,2.558904109589041,2.5349279430323764e-08,0.9999999746507205
935,2.5616438356164384,2.4878994243767928e-08,0.9999999751210058
936,2.5643835616438357,2.441743388733209e-08,0.9999999755825661
937,2.5671232876712327,2.39644364961249e-08,0.9999999760355635
938,2.56986301369863,2.3519843208206672e-08,0.9999999764801568
939,2.5726027397260274,2.3083498108877978e-08,0.9999999769165019
940,2.5753424657534247,2.2655248176001826e-08,0.9999999773447519
941,2.578082191780822,2.223494322634024e-08,0.9999999777650568
942,2.580821917808219,2.1822435862886388e-08,0.9999999781775641
943,2.5835616438356164,2.141758142317385e-08,0.9999999785824186
944,2.5863013698630137,2.1020237928544842e-08,0.9999999789797621
945,2.589041095890411,2.0630266034359622e-08,0.999999979369734
946,2.591780821917808,2.024752898112965e-08,0.999999979752471
947,2.5945205479452054,1.987189254655729e-08,0.9999999801281074
948,2.5972602739726027,1.950322499846534e-08,0.999999980496775
949,2.6,1.9141397048599763e-08,0.999999980858603
950,2.6027397260273974,1.8786281807289527e-08,0.9999999812137182
951,2.6054794520547944,1.8437754738947576e-08,0.9999999815622452
952,2.6082191780821917,1.8095693618397377e-08,0.9999999819043064
953,2.610958904109589,1.7759978488009682e-08,0.9999999822400215
954,2.6136986301369864,1.7430491615634527e-08,0.9999999825695084
955,2.6164383561643834,1.7107117453313657e-08,0.9999999828928825
956,2.6191780821917807,1.6789742596758948e-08,0.9999999832102574
957,2.621917808219178,1.647825574558259e-08,0.9999999835217442
958,2.6246575342465754,1.6172547664265065e-08,0.9999999838274524
959,2.627397260273973,1.5872511143847296e-08,0.9999999841274888
960,2.6301369863013697,1.5578040964333463e-08,0.999999984421959
961,2.632876712328767,1.5289033857791327e-08,0.9999999847109662
962,2.6356164383561644,1.500538847213714e-08,0.9999999849946115
963,2.638356164383562,1.4727005335592432e-08,0.9999999852729947
964,2.6410958904109587,1.445378682180017e-08,0.9999999855462132
965,2.643835616438356,1.4185637115588117e-08,0.9999999858143629
966,2.6465753424657534,1.3922462179367353e-08,0.9999999860775378
967,2.649315068493151,1.3664169720154177e-08,0.9999999863358303
968,2.652054794520548,1.3410669157203808e-08,0.9999999865893309
969,2.654794520547945,1.3161871590244579e-08,0.9999999868381284
970,2.6575342465753424,1.2917689768301444e-08,0.9999999870823102
971,2.66027397260274,1.2678038059097871e-08,0.9999999873219619
972,2.663013698630137,1.2442832419025416e-08,0.9999999875571676
973,2.665753424657534,1.2211990363670408e-08,0.9999999877880096
974,2.6684931506849314,1.1985430938887444e-08,0.999999988014569
975,2.671232876712329,1.1763074692409523e-08,0.9999999882369253
976,2.673972602739726,1.1544843645984888e-08,0.9999999884551564
977,2.6767123287671235,1.1330661268030778e-08,0.9999999886693387
978,2.6794520547945204,1.1120452446794522e-08,0.9999999888795476
979,2.682191780821918,1.0914143464012552e-08,0.9999999890858565
980,2.684931506849315,1.0711661969058092e-08,0.999999989288338
981,2.6876712328767125,1.0512936953568482e-08,0.999999989487063
982,2.6904109589041094,1.0317898726543204e-08,0.9999999896821012
983,2.6931506849315068,1.0126478889903903e-08,0.9999999898735211
984,2.695890410958904,9.938610314507819e-09,0.9999999900613897
985,2.6986301369863015,9.75422711660623e-09,0.9999999902457729
986,2.7013698630136984,9.57326463473964e-09,0.9999999904267354
987,2.7041095890410958,9.395659407061599e-09,0.9999999906043406
988,2.706849315068493,9.221349149083247e-09,0.9999999907786509
989,2.7095890410958905,9.050272731830715e-09,0.9999999909497272
990,2.712328767123288,8.882370160407768e-09,0.9999999911176298
991,2.7150684931506848,8.717582552956159e-09,0.9999999912824175
992,2.717808219178082,8.555852120006313e-09,0.9999999914441479
993,2.7205479452054795,8.397122144211103e-09,0.9999999916028779
994,2.723287671232877,8.241336960455606e-09,0.999999991758663
995,2.7260273972602738,8.088441936335865e-09,0.9999999919115581
996,2.728767123287671,7.93838345299983e-09,0.9999999920616165
997,2.7315068493150685,7.791108886343713e-09,0.9999999922088911
998,2.734246575342466,7.646566588557215e-09,0.9999999923534334
999,2.736986301369863,7.50470587001113e-09,0.9999999924952941
1000,2.73972602739726,7.365476981480953e-09,0.999999992634523
1001,2.7424657534246575,7.228831096700305e-09,0.9999999927711689
1002,2.745205479452055,7.094720295238012e-09,0.9999999929052797
1003,2.747945205479452,6.9630975456928645e-09,0.9999999930369025
1004,2.750684931506849,6.833916689200139e-09,0.9999999931660833
1005,2.7534246575342465,6.7071324232441236e-09,0.9999999932928676
1006,2.756164383561644,6.5827002857709455e-09,0.9999999934172997
1007,2.758904109589041,6.460576639596148e-09,0.9999999935394234
