Day,S(t)_1.0x (Base),S(t)_1.5x Stress,S(t)_2.0x Stress
492,9.96925790342883e-05,9.322658749125813e-07,8.336091784919356e-09
493,9.784306124983844e-05,9.063224847597374e-07,8.026785913642582e-09
494,9.602785611000199e-05,8.811010554881557e-07,7.728956658083902e-09
495,9.424632703934816e-05,8.565814961416814e-07,7.442178185045268e-09
496,9.249784927232802e-05,8.32744274861653e-07,7.166040461623512e-09
497,9.078180963417509e-05,8.095704033281607e-07,6.9001486689495274e-09
498,8.909760632587067e-05,7.870414216342774e-07,6.644122637680324e-09
499,8.744464871309859e-05,7.651393835812148e-07,6.3975963044368214e-09
500,8.582235711911525e-05,7.438468423826909e-07,6.160217188410204e-09
501,8.423016262146246e-05,7.231468367671204e-07,5.931645887388496e-09
502,8.266750685245164e-05,7.030228774665577e-07,5.711555592482783e-09
503,8.113384180334952e-05,6.834589340816298e-07,5.499631620859225e-09
504,7.962862963219659e-05,6.644394223119974e-07,5.2955709658087934e-09
505,7.8151342475191e-05,6.459491915421682e-07,5.0990818635114e-09
506,7.670146226157167e-05,6.279735127727785e-07,4.909883375874995e-09
507,7.527848053193566e-05,6.104980668877258e-07,4.727704988853186e-09
508,7.388189825992633e-05,5.935089332478073e-07,4.552286225667034e-09
509,7.251122567722937e-05,5.76992578601779e-07,4.3833762743780535e-09
510,7.116598210181574e-05,5.609358463060001e-07,4.220733629279879e-09
511,6.98456957693709e-05,5.453259458440778e-07,4.064125745595903e-09
512,6.854990366785154e-05,5.301504426381623e-07,3.913328706989151e-09
513,6.727815137511158e-05,5.153972481437756e-07,3.768126905409011e-09
514,6.60299928995406e-05,5.010546102202864e-07,3.628312732817068e-09
515,6.480499052365869e-05,4.871111037693558e-07,3.493686284351271e-09
516,6.360271465061315e-05,4.7355562163390184e-07,3.3640550725040224e-09
517,6.242274365352279e-05,4.60377365750329e-07,3.239233751905526e-09
518,6.126466372761741e-05,4.47565838546977e-07,3.119043854318888e-09
519,6.012806874512031e-05,4.351108345819356e-07,3.003313533468071e-09
520,5.9012560112823076e-05,4.2300243241356574e-07,2.8918773193338646e-09
521,5.79177466323027e-05,4.1123098669724993e-07,2.7845758815665553e-09
522,5.6843244362731944e-05,3.9978712050207665e-07,2.6812558016770353e-09
