Date,Actual_Balance,Predicted_Pure_Decay,Predicted_Monthly_Reanchored,Error_Pure,Pct_Error_Pure
2023-10-23,17738.297467327902,71.20944238009828,12062.574233528023,17667.088024947803,99.59855537144271
2023-10-24,17770.560256840166,69.87675216434062,11836.822224797701,17700.683504675824,99.60678362890981
2023-10-25,18288.252771370804,68.56900334893399,11615.295182352282,18219.68376802187,99.62506531265647
2023-10-26,18373.19874110155,67.28572915364387,11397.914035621321,18305.913011947905,99.63378326168582
2023-10-27,18513.707183154704,66.02647153406387,11184.601193846212,18447.68071162064,99.64336439546727
2023-10-28,18408.130222779982,64.79078101812408,10975.280518385396,18343.33944176186,99.64803171080382
2023-10-29,18273.706388058454,63.578216545659075,10769.877295537864,18210.128171512795,99.65207815428617
2023-10-30,18329.692905440937,62.388345310978515,10568.318209875297,18267.30456012996,99.65963234827323
2023-10-31,18452.857385778367,61.220742608383986,10370.53131807328,18391.636643169983,99.66823163844768
2023-11-01,18382.04463451125,60.07499168057706,18382.04463451125,18321.969642830674,99.67318656398109
2023-11-02,18339.199691974696,58.950683569904314,18038.023248986676,18280.249008404793,99.67855367431491
2023-11-03,18335.91829351382,57.847416972386426,17700.440250271153,18278.070876541435,99.68451311766127
2023-11-04,18208.25389801046,56.764798094479026,17369.175143458124,18151.48909991598,99.68824688840327
2023-11-05,18086.9419177258,55.70244051251439,17044.109688712517,18031.239477213283,99.69202952734688
2023-11-06,18150.69781593903,54.659965034773556,16725.127859066903,18096.037850904257,99.698854746032
2023-11-07,18224.52727825132,53.6369995661399,16412.115799007523,18170.89027868518,99.70568784173541
2023-11-08,18219.60128688709,52.633178975285645,16104.961783835342,18166.968107911805,99.71111783322523
2023-11-09,18189.81928441008,51.64814496434401,15803.556179787714,18138.171139445738,99.71606015344743
2023-11-10,18146.188652928875,50.6815459410205,15507.791404906317,18095.507106987854,99.7207041825125
2023-11-11,18001.84702002254,49.733036893097555,15217.561890637495,17952.113983129442,99.72373369889334
2023-11-12,17904.11282831124,48.80227926528794,14932.764044151238,17855.310549045953,99.72742419725977
2023-11-13,17795.150779433006,47.88894083839275,14653.296211365341,17747.261838594615,99.73088769276549
2023-11-14,17784.836213448925,46.992695610721086,14379.058640661611,17737.843517838202,99.73577099588252
2023-11-15,17735.565453197236,46.113223681728854,14109.953447281088,17689.452229515507,99.73999575145535
2023-11-16,17720.32447463694,45.250211137835386,13845.884578385649,17675.074263499104,99.74464231057055
2023-11-17,17914.21214511524,44.40334994037689,13586.757778773444,17869.808795174864,99.75213339229944
2023-11-18,17798.52335102422,43.572337815656994,13332.480557236022,17754.951013208563,99.7551912765103
2023-11-19,17694.772221542164,42.75687814705492,13082.96215354503,17652.01534339511,99.75836434845428
2023-11-20,17775.590175538702,41.95667986915283,12838.113506056812,17733.63349566955,99.76396463096404
2023-11-21,17735.859304927188,41.17145736384469,12597.847219923247,17694.687847563342,99.76786319368011
2023-11-22,17824.14562831126,40.40093035838938,12362.077535897553,17783.744697952872,99.7733359500036
2023-11-23,17885.59088520669,39.64482382537179,12130.720299723876,17845.946061381317,99.77834210745499
2023-11-24,18390.00294634228,38.902867884536114,11903.69293209976,18351.100078457745,99.7884564347377
2023-11-25,18269.227987534032,38.17479770645642,11680.91439920078,18231.053189827577,99.7910431807381
2023-11-26,18151.723815553603,37.4603534180099,11462.305183756784,18114.263462135594,99.79362646876595
2023-11-27,18264.7984859514,36.75928000961935,11247.787256669484,18228.03920594178,99.79874248249772
2023-11-28,18373.65287292716,36.07132724423149,11037.2840491612,18337.58154568293,99.80367906429004
2023-11-29,18433.18461238997,35.39624956799883,10830.72042544483,18397.78836282197,99.80797539702279
2023-11-30,18578.61697418054,34.73380602263311,10628.022655905335,18543.883168157907,99.81304417831046
2023-12-01,18505.5756267446,34.08376015939904,18505.5756267446,18471.491866585202,99.81581896804042
2023-12-02,18346.58626401296,33.44587995471769,18159.242349156422,18313.140384058242,99.81769971005275
2023-12-03,18203.024375114568,32.81993772734933,17819.390725615882,18170.20443738722,99.81970063297713
2023-12-04,18237.614915343987,32.205710057126225,17485.89945146671,18205.409205286862,99.82341051608657
2023-12-05,18228.2953934852,31.602977705206335,17158.649492278644,18196.692415779995,99.82662680726305
2023-12-06,18213.516310883668,31.011525535819498,16837.52404135999,18182.50478534785,99.8297334517592
2023-12-07,18229.84651858793,30.431142439478105,16522.408478065307,18199.415376148452,99.8330696728113
2023-12-08,18244.13695194692,29.861621257624915,16213.190326883392,18214.275330689296,99.83632209440066
2023-12-09,18118.83313569272,29.30275870869109,15909.759217290924,18089.53037698403,99.83827458154043
2023-12-10,18009.139792099344,28.754355315538074,15612.006844357447,17980.385436783807,99.84033465425067
2023-12-11,17968.391764950284,28.216215334257353,15319.826930087653,17940.175549616026,99.8429674970172
2023-12-12,17910.64653293146,27.68814668430278,15033.11518548713,17882.958386247155,99.84540956333767
2023-12-13,18078.469275128868,27.169960879930496,14751.76927333804,18051.299314248936,99.84971094362889
2023-12-14,18047.68057784457,26.66147296292187,14475.688771671501,18021.01910488165,99.85227202549423
2023-12-15,18136.53603847158,26.16250143656564,14204.775137923521,18110.37353703501,99.85574697736618
2023-12-16,18018.30068113084,25.67286820087552,13938.931673761821,17992.627812929964,99.85751781671752
2023-12-17,17909.437450899957,25.192398489020214,13678.06349057087,17884.245052410937,99.85933450697105
2023-12-18,17960.35697064004,24.720920804943184,13422.077475582913,17935.6360498351,99.8623584105519
2023-12-19,18323.854251535675,24.258266862149842,13170.882258642836,18299.595984673524,99.86761373164646
2023-12-20,18410.547343282127,23.80427152364034,12924.38817959504,18386.743071758487,99.87070307536334
2023-12-21,18442.05782141184,23.358772742966554,12682.50725628066,18418.699048668874,99.87333966215068
2023-12-22,18715.33104384973,22.921611506392136,12445.153153133735,18692.409432343335,99.87752494758072
2023-12-23,18579.390858919,22.49263177613512,12212.241150365093,18556.898227142865,99.87893773295944
2023-12-24,18470.337166423466,22.071680434672672,11983.688113722956,18448.26548598879,99.88050201663455
2023-12-25,18369.71774360828,21.658607230088236,11759.4124648195,18348.05913637819,99.88209613488685
2023-12-26,18414.49674453357,21.25326472244147,11539.334152012718,18393.24347981113,99.88458405886792
2023-12-27,18497.10513408013,20.855508231141926,11323.374621833282,18476.24962584899,99.88724988002194
2023-12-28,18610.50430981372,20.46519578330756,11111.456790946106,18590.039114030413,99.8900341686468
2023-12-29,18762.80511959405,20.082188063089806,10903.505018636673,18742.72293153096,99.89296809333634
2023-12-30,18651.70481694874,19.706348361946958,10699.445079812285,18631.998468586793,99.89434559170142
